Year;BRA;COD;AGO;TZA;MOZ;MMR
33;332595.13918;65822.17697;-49000.24109;-34159.98405;38418.54617;-95604.30000
34;352780.45102;71844.28365;-48708.66257;-33218.84050;40928.07054;-98501.40000
35;373428.61820;78004.47906;-48417.08406;-32277.69695;43495.13907;-101398.50000
36;394545.87482;84304.62310;-48125.50555;-31336.55340;46120.52681;-104295.60000
37;416138.26463;90746.51886;-47833.92704;-30395.40985;48804.98514;-107192.70000
38;438211.61956;97331.90624;-47542.34852;-29454.26631;51549.23911;-110089.80000
39;460771.53733;104062.45529;-47250.77001;-28513.12276;54353.98465;-112986.90000
40;483823.35795;110939.75914;-46959.19150;-27571.97921;57219.88567;-115884.00000
41;507372.13924;117965.32674;-46667.61299;-26630.83566;60147.57096;-118781.10000
42;531422.63119;125140.57522;-46376.03447;-25689.69211;63137.63107;-121678.20000
43;555979.24940;132466.82193;-46084.45596;-24748.54856;66190.61496;-124575.30000
44;581046.04730;139945.27617;-45792.87745;-23807.40501;69307.02657;-127472.40000
45;606626.68746;147577.03063;-45501.29893;-22866.26146;72487.32126;-130369.50000
46;632724.41177;155363.05252;-45209.72042;-21925.11791;75731.90206;-133266.60000
47;659342.01068;163304.17432;-44918.14191;-20983.97436;79041.11589;-136163.70000
48;686481.79130;171401.08436;-44626.56340;-20042.83081;82415.24959;-139060.80000
49;714145.54473;179654.31698;-44334.98488;-19101.68726;85854.52583;-141957.90000
50;742334.51231;188064.24253;-44043.40637;-18160.54371;89359.09895;-144855.00000
51;771049.35108;196631.05703;-43751.82786;-17219.40016;92929.05062;-147752.10000
52;800290.09835;205354.77161;-43460.24934;-16278.25661;96564.38548;-150649.20000
53;830056.13561;214235.20175;-43168.67083;-15337.11306;100265.02665;-153546.30000
54;860346.15170;223271.95627;-42877.09232;-14395.96952;104030.81111;-156443.40000
55;891158.10541;232464.42620;-42585.51381;-13454.82597;107861.48508;-150010.35241
56;922489.18759;241811.77345;-42293.93529;-12513.68242;111756.69934;-148242.37861
57;954335.78296;251312.91943;-42002.35678;-11572.53887;115716.00439;-146474.40481
58;985664.01824;260966.53356;-41710.77827;-10631.39532;119738.84577;-144706.43102
59;1016992.25352;270771.02172;-41419.19976;-9690.25177;123824.55919;-142938.45722
60;1048320.48880;280724.51483;-41127.62124;-8749.10822;127972.36574;-141170.48342
61;1079648.72408;290824.85734;-40836.04273;-7807.96467;132057.41009;-139402.50963
62;1110976.95936;301069.59597;-40544.46422;-6866.82112;136142.45443;-137634.53583
63;1142305.19464;311455.96857;-40252.88570;-5925.67757;140227.49877;-135866.56203
64;1173633.42992;321980.89328;-39961.30719;-4984.53402;144312.54311;-134098.58824
65;1204961.66520;332640.95793;-39669.72868;-4043.39047;148397.58746;-132330.61444
66;1236289.90048;343432.40991;-39378.15017;-3102.24692;152482.63180;-130562.64064
67;1267618.13576;354351.14648;-39086.57165;-2161.10337;156567.67614;-128794.66685
68;1298946.37104;365392.70569;-38794.99314;-1219.95982;160652.72049;-127026.69305
69;1330274.60632;376552.25785;-38503.41463;-278.81628;164737.76483;-125258.71925
70;1361602.84160;387824.59789;-38211.83612;662.32727;168822.80917;-123490.74546
71;1392931.07688;399204.13846;-37920.25760;1603.47082;172907.85351;-121722.77166
72;1424259.31216;410684.90408;-37628.67909;2544.61437;176992.89786;-119954.79786
73;1455587.54744;422260.52623;-37337.10058;3485.75792;181077.94220;-118186.82407
74;1486915.78272;433924.23980;-37045.52206;4426.90147;185162.98654;-116418.85027
75;1518244.01800;445668.88068;-36753.94355;5368.04502;189248.03088;-114650.87647
76;1549572.25328;457486.88486;-36462.36504;6309.18857;193333.07523;-112882.90268
77;1580900.48856;469370.28905;-36170.78653;7250.33212;197418.11957;-111114.92888
78;1612228.72384;481310.73296;-35879.20801;8191.47567;201503.16391;-109346.95509
79;1643556.95912;493299.46340;-35587.62950;9132.61922;205588.20826;-107578.98129
80;1674885.19440;505327.34021;-35296.05099;10073.76277;209673.25260;-105811.00749
81;1706213.42968;517384.84437;-35004.47248;11014.90632;213758.29694;-104043.03370
82;1737541.66496;529462.08811;-34712.89396;11956.04987;217843.34128;-102275.05990
83;1768869.90024;541548.82737;-34421.31545;12897.19342;221928.38563;-100507.08610
84;1800198.13552;553616.19364;-34129.73694;13838.33696;226013.42997;-98739.11231
85;1831526.37080;565683.55991;-33838.15842;14779.48051;230098.47431;-96971.13851
86;1862854.60608;577750.92617;-33546.57991;15720.62406;234183.51865;-95203.16471
