Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240494.53029;415.44802;40498228.55845;1.12809
2022;3260507.08667;418.01373;40630359.55906;1.16373
2023;3282227.61203;420.79841;40767301.12565;1.20217
2024;3303801.26905;423.56427;40907869.10284;1.24010
2025;3325222.51231;426.31058;41052357.92497;1.27752
2026;3346485.42300;429.03659;41206245.50392;1.31442
2027;3367581.18249;431.74118;41367969.26507;1.35080
2028;3388503.55510;434.42353;41538989.17002;1.38665
2029;3409244.58897;437.08264;41719371.02674;1.42197
2030;3429795.34188;439.71735;41902936.76426;1.45676
2031;3450148.57612;442.32674;42087135.74616;1.49101
2032;3470296.84317;444.90985;42283051.22544;1.52471
2033;3490231.86509;447.46562;42484155.59529;1.55786
2034;3509944.03180;449.99282;42690379.22357;1.59045
2035;3529425.22727;452.49041;42901250.68153;1.62248
2036;3548667.24701;454.95734;43113311.67440;1.65394
2037;3567659.91577;457.39230;43340070.86578;1.68483
2038;3586393.52155;459.79404;43569949.85839;1.71513
2039;3604853.98621;462.16077;43806621.47034;1.74483
2040;3623033.11113;464.49142;44044918.57637;1.77393
2041;3640920.95123;466.78474;44287775.89551;1.80243
2042;3658504.84165;469.03908;44546746.79179;1.83030
2043;3675771.71702;471.25278;44810705.30525;1.85753
2044;3692709.82921;473.42434;45080846.29972;1.88413
2045;3709307.77129;475.55228;45351980.04092;1.91006
2046;3725553.48892;477.63506;45631495.32332;1.93534
2047;3741432.31614;479.67081;45925676.03992;1.95993
2048;3756929.71135;481.65766;46226186.97785;1.98384
2049;3772032.52602;483.59391;46531252.19737;2.00704
2050;3786727.75375;485.47792;46840385.99652;2.02952
2051;3801002.88559;487.30806;47149832.09394;2.05127
2052;3814842.36725;489.08235;47480817.51386;2.07228
2053;3828229.37534;490.79864;47819026.69751;2.09254
2054;3841150.47012;492.45519;48157796.62732;2.11201
2055;3853592.87015;494.05037;48499705.84074;2.13071
2056;3865542.15818;495.58233;48852070.06949;2.14860
2057;3876981.46080;497.04891;49223269.44207;2.16568
2058;3887894.49661;498.44801;49602295.71542;2.18192
2059;3898269.34937;499.77812;49975216.54050;2.19732
2060;3908094.81282;501.03780;50353715.34562;2.21187
2061;3917357.53128;502.22532;50741740.88544;2.22554
2062;3926041.58858;503.33867;51154115.43622;2.23834
2063;3933427.19047;504.28554;51571342.08643;2.24919
2064;3939842.84862;505.10806;51980729.62174;2.25861
2065;3945275.43794;505.80454;52388567.12071;2.26656
2066;3949711.82993;506.37331;52799480.41617;2.27305
2067;3953134.44786;506.81211;53248147.58526;2.27805
2068;3955528.00028;507.11897;53699721.94256;2.28155
2069;3956886.54320;507.29315;54147535.49140;2.28353
2070;3957212.22073;507.33490;54614452.60870;2.28400
2071;3956492.05330;507.24257;55062433.33530;2.28295
2072;3954729.09658;507.01655;55553198.48850;2.28038
2073;3951703.07887;506.62860;56042429.74934;2.27597
2074;3947536.73797;506.09445;56521072.32080;2.26988
2075;3942245.28011;505.41606;57006910.03677;2.26215
2076;3935828.70053;504.59342;57475958.57717;2.25275
2077;3928422.65444;503.64393;57999586.79106;2.24189
2078;3919866.47977;502.54698;58515601.91315;2.22933
2079;3910256.93836;501.31499;59028344.29758;2.21518
2080;3899628.11487;499.95232;59537765.03280;2.19949
2081;3888185.23902;498.48529;60003342.35402;2.18256
2082;3876224.07100;496.95180;60559909.89382;2.16481
2083;3863400.72263;495.30778;61100555.10809;2.14572
2084;3849748.85503;493.55755;61633238.73172;2.12532
2085;3835326.56636;491.70853;62154911.32059;2.10371
2086;3820300.53817;489.78212;62613489.96800;2.08110
2087;3804891.24976;487.80657;63198957.85386;2.05782
2088;3788836.98318;485.74833;63760308.92958;2.03347
2089;3772162.80205;483.61062;64307403.44265;2.00807
2090;3754929.14328;481.40117;64844330.83714;1.98171
2091;3737231.41076;479.13223;65374429.64089;1.95451
2092;3719249.07945;476.82681;65978110.73308;1.92674
2093;3700793.53270;474.46071;66553936.56469;1.89811
2094;3681878.66882;472.03573;67132176.13385;1.86861
2095;3662541.52165;469.55661;67688198.77572;1.83830
2096;3642844.27225;467.03132;68229909.65664;1.80727
2097;3622905.80753;464.47510;68846229.95367;1.77568
2098;3602601.53418;461.87199;69427885.04936;1.74334
2099;3581860.85032;459.21293;70013571.61848;1.71012
2100;3560707.37417;456.50095;70566853.51520;1.67604
2101;3539212.79452;453.74523;71103934.12194;1.64120
