Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240475.07281;415.44552;40537978.83811;1.12805
2022;3260454.34514;418.00697;40709929.42346;1.16363
2023;3282123.01040;420.78500;40895720.68962;1.20198
2024;3303616.47089;423.54057;41080491.44456;1.23977
2025;3324929.85683;426.27306;41268769.15022;1.27701
2026;3346068.09348;428.98309;41463468.70610;1.31369
2027;3367008.34601;431.66774;41667483.25212;1.34981
2028;3387747.96432;434.32666;41873891.02899;1.38536
2029;3408279.71052;436.95894;42085670.86937;1.42033
2030;3428595.60987;439.56354;42302516.19910;1.45473
2031;3448688.05553;442.13949;42520647.95463;1.48855
2032;3468548.06570;444.68565;42750277.56087;1.52178
2033;3488166.25050;447.20080;42981682.78690;1.55442
2034;3507533.70404;449.68381;43219639.34421;1.58646
2035;3526640.73357;452.13343;43462055.70870;1.61790
2036;3545478.21130;454.54849;43705469.82897;1.64872
2037;3564034.99683;456.92756;43963386.60028;1.67893
2038;3582299.56775;459.26918;44222393.80846;1.70850
2039;3600260.34889;461.57184;44494013.93512;1.73743
2040;3617905.31951;463.83402;44767155.23629;1.76572
2041;3635223.65297;466.05431;45043418.22707;1.79334
2042;3652201.54051;468.23097;45337026.42568;1.82029
2043;3668824.63514;470.36213;45634760.12131;1.84656
2044;3685080.09695;472.44617;45938508.35129;1.87213
2045;3700955.29144;474.48145;46242963.49914;1.89699
2046;3716436.90810;476.46627;46555567.27169;1.92113
2047;3731508.82710;478.39857;46883522.37472;1.94453
2048;3746155.09450;480.27629;47217106.36216;1.96718
2049;3760361.29090;482.09760;47554875.70691;1.98906
2050;3774113.04493;483.86065;47896402.12299;2.01017
2051;3787396.44794;485.56365;48237925.13339;2.03048
2052;3800194.52584;487.20443;48600667.69482;2.04998
2053;3812489.02035;488.78064;48970310.32351;2.06865
2054;3824265.04765;490.29039;49340186.23457;2.08647
2055;3835508.37954;491.73184;49712870.37153;2.10344
2056;3846203.15686;493.10297;50095675.06214;2.11953
2057;3856331.07734;494.40142;50496977.23806;2.13473
2058;3865874.45298;495.62493;50905765.68450;2.14901
2059;3874819.99333;496.77179;51308105.32440;2.16236
2060;3883155.16129;497.84041;51715677.12108;2.17478
2061;3890865.35156;498.82889;52132270.22022;2.18623
2062;3897913.01349;499.73244;52577026.01423;2.19669
2063;3904291.29024;500.55017;53025942.55527;2.20613
2064;3909990.44297;501.28083;53467360.90776;2.21455
2065;3915002.61676;501.92341;53907653.36529;2.22195
2066;3919319.28506;502.47683;54351446.29127;2.22831
2067;3922926.73548;502.93933;54833417.79300;2.23363
2068;3925812.74812;503.30933;55318546.98482;2.23787
2069;3927973.61768;503.58636;55799901.44286;2.24105
2070;3929406.30549;503.77004;56290868.29651;2.24315
2071;3930110.46118;503.86032;56773051.22340;2.24419
2072;3930083.28602;503.85683;57292060.07093;2.24415
2073;3929322.51520;503.75930;57811113.96242;2.24303
2074;3927835.92855;503.56871;58320301.80303;2.24085
2075;3925631.99711;503.28615;58838685.33235;2.23761
2076;3922722.10621;502.91309;59343956.68572;2.23333
2077;3919178.50214;502.45878;59900594.17861;2.22812
2078;3914905.66909;501.91098;60450436.16647;2.22183
2079;3909958.32277;501.27671;60997805.21321;2.21453
2080;3904356.93092;500.55858;61545852.78144;2.20627
2081;3898216.40105;499.77133;62054420.64750;2.19719
2082;3891702.45437;498.93621;62645032.92555;2.18755
2083;3884617.87578;498.02793;63220219.86593;2.17704
2084;3876981.81608;497.04895;63794159.90451;2.16570
2085;3868842.70300;496.00547;64362040.35281;2.15358
2086;3860289.68131;494.90893;64860349.07600;2.14083
2087;3851464.62480;493.77752;65491628.94042;2.12763
2088;3842024.46285;492.56724;66093542.90558;2.11349
2089;3832072.95198;491.29140;66689723.31435;2.09854
2090;3821653.35691;489.95556;67282150.03922;2.08285
2091;3810835.58073;488.56866;67863828.09210;2.06652
2092;3799718.78516;487.14343;68510348.35286;2.04968
2093;3788181.07041;485.66424;69130526.43032;2.03216
2094;3776235.02928;484.13270;69755310.25512;2.01396
2095;3763910.66061;482.55265;70356318.68792;1.99513
2096;3751258.04621;480.93052;70944080.65822;1.97573
2097;3738320.28421;479.27183;71603053.48589;1.95582
2098;3725064.21831;477.57234;72229245.96925;1.93536
2099;3711478.88740;475.83063;72860854.17245;1.91432
2100;3697584.51806;474.04930;73459259.66485;1.89271
2101;3683415.73283;472.23279;74041239.36280;1.87060
