Metric Name;Metric Value
T15Year;2031
T15CO2;443.01676
T15ForestSize;42599640.53918
T20Year;2049
T20CO2;483.01112
T20ForestSize;47731444.86403
ForestSize2050;48245213.11180
CO2Concentration2050;485.59678
Temperature2050;2.03087
ForestSize2100;74087511.54575
CO2Concentration2100;472.10452
Temperature2100;1.86903
