Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240451.93327;415.44256;40449758.71632;1.12801
2022;3260435.23502;418.00452;40532208.64676;1.16360
2023;3282098.28632;420.78183;40618073.99227;1.20194
2024;3303598.83304;423.53831;40706217.09303;1.23974
2025;3324929.95995;426.27307;40796901.44103;1.27701
2026;3346084.75562;428.98523;40887917.55043;1.31372
2027;3367054.71379;431.67368;40989155.20830;1.34989
2028;3387829.58252;434.33713;41099228.37765;1.38549
2029;3408400.42675;436.97441;41209390.79103;1.42054
2030;3428758.82704;439.58447;41323042.53662;1.45500
2031;3448896.02490;442.16616;41436521.85073;1.48890
2032;3468801.09516;444.71809;41564256.34663;1.52220
2033;3488462.62407;447.23880;41692307.86391;1.55491
2034;3507870.49119;449.72699;41824269.22805;1.58702
2035;3527013.72629;452.18125;41959102.66075;1.61851
2036;3545881.66901;454.60021;42093314.38820;1.64938
2037;3564461.56885;456.98225;42240377.48418;1.67962
2038;3582740.21431;459.32567;42386847.85298;1.70921
2039;3600705.08686;461.62886;42539204.52707;1.73815
2040;3618343.15066;463.89015;42691283.12814;1.76642
2041;3635641.44380;466.10788;42845983.72541;1.79401
2042;3652583.23316;468.27990;43020461.60792;1.82090
2043;3669151.72700;470.40407;43195101.84275;1.84708
2044;3685332.26237;472.47850;43373883.45623;1.87252
2045;3701109.93453;474.50127;43551582.98480;1.89723
2046;3716468.99204;476.47038;43736077.04405;1.92118
2047;3731391.04999;478.38347;43932570.99494;1.94435
2048;3745857.83226;480.23818;44133221.76694;1.96672
2049;3759852.27559;482.03234;44336221.75517;1.98828
2050;3773357.37504;483.76377;44541054.32002;2.00901
2051;3786356.11532;485.43027;44746577.31588;2.02889
2052;3798828.81603;487.02934;44968680.23364;2.04790
2053;3810754.92235;488.55832;45195682.98395;2.06602
2054;3822116.79859;490.01497;45420895.50214;2.08322
2055;3832897.38061;491.39710;45647373.96460;2.09950
2056;3843077.98442;492.70231;45881926.85194;2.11483
2057;3852637.68622;493.92791;46132357.71039;2.12918
2058;3861556.23173;495.07131;46388169.77668;2.14254
2059;3869817.74943;496.13048;46635411.11480;2.15489
2060;3877406.81443;497.10344;46888195.48253;2.16620
2061;3884286.41305;497.98544;47146311.80578;2.17644
2062;3890447.23012;498.77529;47424345.62149;2.18560
2063;3895871.40477;499.47069;47706396.34134;2.19364
2064;3900547.03415;500.07013;47978737.07081;2.20057
2065;3904417.72649;500.56638;48250530.86128;2.20629
2066;3907495.72643;500.96099;48522903.50401;2.21084
2067;3909765.46732;501.25198;48835256.49640;2.21420
2068;3911212.84149;501.43754;49150514.87956;2.21633
2069;3911833.39785;501.51710;49459602.57033;2.21725
2070;3911624.47898;501.49032;49774184.86682;2.21694
2071;3910586.63115;501.35726;50077665.67164;2.21541
2072;3908718.88112;501.11781;50411637.83591;2.21265
2073;3906020.74777;500.77189;50747216.40346;2.20867
2074;3902501.59798;500.32072;51071566.08801;2.20347
2075;3898172.96567;499.76576;51401650.33163;2.19707
2076;3893050.12676;499.10899;51716254.31639;2.18948
2077;3887229.14560;498.36271;52074453.87650;2.18086
2078;3880590.15153;497.51156;52428976.84196;2.17100
2079;3873202.38306;496.56441;52780875.71096;2.16001
2080;3865092.58806;495.52469;53129298.14023;2.14793
2081;3856407.41346;494.41121;53435727.19621;2.13496
2082;3847362.98451;493.25166;53817225.03532;2.12143
2083;3837709.42077;492.01403;54188831.51158;2.10695
2084;3827430.87406;490.69627;54547691.45205;2.09149
2085;3816611.66759;489.30919;54897805.59256;2.07518
2086;3805356.14276;487.86617;55239745.24581;2.05816
2087;3793823.32136;486.38761;55630308.37847;2.04067
2088;3781830.97155;484.85012;56004811.20411;2.02243
2089;3769397.40929;483.25608;56368476.61366;2.00346
2090;3756565.19501;481.61092;56736267.70133;1.98381
2091;3743403.85634;479.92357;57090204.85455;1.96360
2092;3730047.06138;478.21116;57507943.28738;1.94300
2093;3716355.04920;476.45578;57897931.35212;1.92182
2094;3702081.68707;474.62586;58287750.33113;1.89966
2095;3687379.87205;472.74101;58679032.85771;1.87674
2096;3672315.14021;470.80963;59044232.54456;1.85316
2097;3656982.77717;468.84395;59454564.06675;1.82907
2098;3641266.75519;466.82907;59843708.86972;1.80427
2099;3625183.00460;464.76705;60234879.31798;1.77878
2100;3608764.98739;462.66218;60628025.20327;1.75265
2101;3592072.19840;460.52208;60988688.18119;1.72595
