Metric Name;Metric Value
T15Year;2031
T15CO2;443.01683
T15ForestSize;41479057.43787
T20Year;2049
T20CO2;483.01187
T20ForestSize;44451952.15431
ForestSize2050;44751039.65761
CO2Concentration2050;485.46251
Temperature2050;2.02927
ForestSize2100;61017613.57327
CO2Concentration2100;460.37114
Temperature2100;1.72406
