Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240578.77890;415.45882;40599738.70695;1.12824
2022;3260647.52780;418.03173;40834919.70083;1.16398
2023;3282479.55635;420.83071;41077067.93000;1.20261
2024;3304195.05308;423.61475;41324887.48006;1.24079
2025;3325791.25382;426.38349;41579779.93872;1.27851
2026;3347265.73880;429.13663;41838024.32691;1.31577
2027;3368614.84167;431.87370;42110674.82855;1.35258
2028;3389834.67819;434.59419;42387739.23541;1.38893
2029;3410922.41716;437.29775;42672586.06790;1.42483
2030;3431874.67808;439.98393;42964908.71715;1.46028
2031;3452688.68584;442.65240;43261067.30441;1.49528
2032;3473360.52123;445.30263;43571365.31567;1.52983
2033;3493886.11679;447.93412;43886093.08064;1.56393
2034;3514262.16292;450.54643;44210081.00155;1.59759
2035;3534484.83731;453.13908;44541292.53880;1.63080
2036;3554551.16345;455.71169;44876320.86087;1.66356
2037;3574456.44364;458.26365;45228697.68665;1.69587
2038;3594195.89235;460.79435;45585080.02537;1.72774
2039;3613765.79071;463.30331;45952034.05678;1.75916
2040;3633162.28218;465.79004;46323482.47719;1.79014
2041;3652381.96559;468.25410;46702412.22694;1.82067
2042;3671418.60542;470.69469;47102692.64059;1.85074
2043;3690265.81924;473.11100;47511002.66824;1.88037
2044;3708919.16600;475.50246;47928588.79162;1.90954
2045;3727374.79303;477.86856;48350312.39850;1.93825
2046;3745628.58045;480.20879;48782629.55124;1.96652
2047;3763674.13538;482.52233;49232569.76113;1.99432
2048;3781505.18497;484.80836;49692097.03860;2.02166
2049;3799117.02713;487.06629;50159482.89427;2.04854
2050;3816505.27969;489.29555;50634287.98628;2.07495
2051;3833666.21808;491.49567;51112761.85687;2.10090
2052;3850593.20109;493.66580;51616194.40645;2.12638
2053;3867278.40778;495.80492;52130312.04656;2.15138
2054;3883717.46283;497.91250;52648450.24786;2.17591
2055;3899906.66505;499.98803;53173246.39144;2.19997
2056;3915629.55938;502.00379;53710329.51667;2.22323
2057;3930976.78589;503.97138;54270441.61668;2.24585
2058;3945937.31744;505.88940;54841137.02150;2.26782
2059;3960504.66272;507.75701;55408100.03156;2.28912
2060;3974672.86126;509.57344;55983416.28598;2.30976
2061;3988433.51581;511.33763;56571004.88188;2.32974
2062;4001775.39575;513.04813;57185678.38367;2.34905
2063;4014668.72596;514.70112;57809984.54629;2.36764
2064;4027117.72125;516.29714;58430246.19569;2.38553
2065;4039118.84078;517.83575;59052761.08799;2.40273
2066;4050667.23997;519.31631;59682108.94383;2.41923
2067;4061752.15664;520.73746;60352993.76670;2.43502
2068;4072363.46991;522.09788;61030564.42190;2.45010
2069;4082498.60110;523.39726;61708143.48101;2.46446
2070;4092154.59026;524.63520;62399250.49001;2.47811
2071;4101331.04056;525.81167;63079670.55318;2.49105
2072;4110023.03450;526.92603;63806298.48610;2.50328
2073;4118224.39058;527.97749;64535353.21921;2.51480
2074;4125938.54853;528.96648;65258205.95115;2.52561
2075;4133168.39275;529.89338;65992531.12199;2.53572
2076;4139918.85372;530.75883;66714604.70504;2.54514
2077;4146216.22293;531.56618;67495438.10110;2.55392
2078;4152013.79967;532.30946;68271621.62337;2.56199
2079;4157335.65114;532.99175;69046871.08167;2.56939
2080;4162190.61032;533.61418;69822951.80253;2.57613
2081;4166631.96573;534.18359;70559169.80515;2.58229
2082;4170725.13790;534.70835;71390234.41998;2.58795
2083;4174376.58911;535.17649;72209097.91677;2.59301
2084;4177596.30293;535.58927;73023471.60367;2.59746
2085;4180406.70808;535.94958;73830728.38911;2.60134
2086;4182852.74497;536.26317;74573700.95913;2.60472
2087;4184988.85527;536.53703;75449332.43262;2.60766
2088;4186733.84735;536.76075;76303982.99910;2.61007
2089;4188091.87139;536.93486;77147199.10469;2.61194
2090;4189080.39403;537.06159;77982884.88680;2.61330
2091;4189662.97376;537.13628;78814046.59565;2.61411
2092;4189907.66617;537.16765;79722473.22434;2.61444
2093;4189757.17908;537.14836;80604900.28520;2.61424
2094;4189219.58138;537.07943;81491281.71039;2.61350
2095;4186746.77592;536.76241;82350637.89633;2.61009
2096;4183093.69790;536.29406;83199001.32548;2.60505
2097;4178635.35949;535.72248;84124628.05467;2.59890
2098;4173039.05190;535.00501;85015821.11897;2.59117
2099;4166352.24199;534.14772;85911036.37592;2.58193
2100;4158690.23502;533.16541;86768948.67053;2.57131
2101;4150235.45716;532.08147;87612034.48141;2.55958
