Metric Name;Metric Value
T15Year;2031
T15CO2;443.01468
T15ForestSize;43374333.92639
T20Year;2047
T20CO2;482.99899
T20ForestSize;49615384.44389
ForestSize2050;51276542.72426
CO2Concentration2050;490.55109
Temperature2050;2.08974
ForestSize2100;88390490.68150
CO2Concentration2100;520.03169
Temperature2100;2.42733
