Metric Name;Metric Value
T15Year;2031
T15CO2;443.01792
T15ForestSize;41148057.75907
T20Year;2049
T20CO2;483.01317
T20ForestSize;43187333.00328
ForestSize2050;43319850.99342
CO2Concentration2050;484.61213
Temperature2050;2.01911
ForestSize2100;53484003.29188
CO2Concentration2100;444.25729
Temperature2100;1.51893
