Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240424.30135;415.43901;40337909.53743;1.12796
2022;3260414.64716;418.00188;40306065.94104;1.16356
2023;3282080.39480;420.77954;40274779.57115;1.20191
2024;3303591.96341;423.53743;40243027.22134;1.23973
2025;3324941.50677;426.27455;40211704.68108;1.27703
2026;3346120.88619;428.98986;40177431.80602;1.31379
2027;3367120.93883;431.68217;40149774.81667;1.35000
2028;3387931.79904;434.35023;40120027.35858;1.38567
2029;3408544.09636;436.99283;40091112.82614;1.42078
2030;3428947.58215;439.60866;40062573.56916;1.45532
2031;3449131.81508;442.19639;40033083.04892;1.48929
2032;3469085.21167;444.75451;40007849.29593;1.52268
2033;3488796.02872;447.28154;39979483.56033;1.55547
2034;3508252.43978;449.77595;39952660.42821;1.58765
2035;3527441.48571;452.23609;39926253.59494;1.61921
2036;3546350.57978;454.66033;39895740.84488;1.65015
2037;3564965.31581;457.04684;39873229.31117;1.68044
2038;3583270.74174;459.39368;39846390.40515;1.71007
2039;3601252.29772;461.69901;39821632.37922;1.73903
2040;3618894.34258;463.96081;39795500.57424;1.76730
2041;3636180.82893;466.17703;39770309.93303;1.79487
2042;3653094.05835;468.34539;39750153.16987;1.82171
2043;3669616.07948;470.46360;39728889.06292;1.84781
2044;3685729.10952;472.52937;39708117.13704;1.87315
2045;3701415.34883;474.54043;39682881.51513;1.89771
2046;3716656.11507;476.49437;39660279.52900;1.92147
2047;3731430.38709;478.38851;39643809.57452;1.94441
2048;3745717.18774;480.22015;39627069.35394;1.96651
2049;3759496.08722;481.98668;39610232.76406;1.98773
2050;3772746.16856;483.68541;39593557.09094;2.00807
2051;3785447.00677;485.31372;39571596.78861;2.02750
2052;3797576.54304;486.86879;39557892.05958;2.04599
2053;3809111.58867;488.34764;39544352.59137;2.06352
2054;3820030.63539;489.74752;39528006.04396;2.08006
2055;3830311.86463;491.06562;39513461.97297;2.09559
2056;3839932.96052;492.29910;39499229.88225;2.11009
2057;3848871.37013;493.44505;39489488.79679;2.12352
2058;3857104.81539;494.50062;39480143.14970;2.13587
2059;3864613.16569;495.46323;39464960.10857;2.14710
2060;3871372.06961;496.32975;39447357.12875;2.15719
2061;3877364.37546;497.09800;39432082.19053;2.16613
2062;3882569.59558;497.76533;39424837.74087;2.17387
2063;3886968.71483;498.32932;39417960.42993;2.18041
2064;3890546.94237;498.78807;39401665.52878;2.18572
2065;3893292.02773;499.14000;39379870.42394;2.18980
2066;3895191.19822;499.38349;39362641.94401;2.19261
2067;3896230.70592;499.51676;39358041.91121;2.19415
2068;3896400.00333;499.53846;39352209.37676;2.19440
2069;3895693.51168;499.44789;39343892.03650;2.19335
2070;3894108.14969;499.24463;39335546.66867;2.19101
2071;3891643.33570;498.92863;39327201.30083;2.18735
2072;3888300.57268;498.50007;39325274.56034;2.18240
2073;3884084.91836;497.95960;39321051.94657;2.17614
2074;3879003.61081;497.30816;39317345.27432;2.16859
2075;3873070.50997;496.54750;39313795.68206;2.15976
2076;3866302.25909;495.67978;39310246.08981;2.14968
2077;3858808.43497;494.71903;39306856.25749;2.13849
2078;3850457.60405;493.64841;39304723.26827;2.12601
2079;3841332.33547;492.47850;39304392.00190;2.11233
2080;3831465.29151;491.21350;39304060.73552;2.09751
2081;3821027.69016;489.87534;39303729.46915;2.08179
2082;3810286.37942;488.49825;39303410.63491;2.06556
2083;3798950.23160;487.04490;39303233.58460;2.04839
2084;3787044.86539;485.51857;39303408.53429;2.03031
2085;3774644.40249;483.92877;39303583.48398;2.01141
2086;3761869.37400;482.29095;39303758.43367;1.99188
2087;3748957.94099;480.63563;39303939.59943;1.97208
2088;3735680.09760;478.93335;39304117.65715;1.95164
2089;3722048.13972;477.18566;39304295.71488;1.93058
2090;3708104.69093;475.39804;39304473.77260;1.90896
2091;3693921.71837;473.57971;39304651.83032;1.88689
2092;3679674.61936;471.75316;39304832.99608;1.86463
2093;3665206.77621;469.89830;39305012.60782;1.84194
2094;3650524.66926;468.01598;39305192.21956;1.81883
2095;3635653.56608;466.10943;39305371.83130;1.79532
2096;3620637.16641;464.18425;39336549.00233;1.77148
2097;3605580.58271;462.25392;39352231.21168;1.74748
2098;3590389.11155;460.30630;39367977.11403;1.72317
2099;3575066.53892;458.34186;39384426.04637;1.69854
2100;3559628.26766;456.36260;39400874.97871;1.67362
2101;3544101.06879;454.37193;39417323.91105;1.64845
