Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240429.22222;415.43964;40443423.19443;1.12797
2022;3260390.59705;417.99879;40519396.90436;1.16352
2023;3282013.23927;420.77093;40598621.82172;1.20179
2024;3303460.47382;423.52057;40679966.72397;1.23950
2025;3324724.60177;426.24674;40763691.48332;1.27665
2026;3345797.88621;428.94845;40847582.94759;1.31322
2027;3366670.93832;431.62448;40941527.19269;1.34923
2028;3387333.88748;434.27358;41036309.19088;1.38465
2029;3407777.48262;436.89455;41134916.73594;1.41947
2030;3427991.62593;439.48611;41236957.21967;1.45371
2031;3447966.46620;442.04698;41338703.97665;1.48733
2032;3467690.63690;444.57572;41450372.98692;1.52034
2033;3487152.24022;447.07080;41562166.42939;1.55273
2034;3506339.74172;449.53074;41678825.99141;1.58448
2035;3525240.68905;451.95393;41798225.94197;1.61559
2036;3543843.06058;454.33885;41916869.87630;1.64604
2037;3562132.29141;456.68363;42048089.29063;1.67583
2038;3580093.91037;458.98640;42178504.20196;1.70492
2039;3597713.86853;461.24537;42314589.62915;1.73333
2040;3614977.53760;463.45866;42450177.18357;1.76102
2041;3631870.30098;465.62440;42588162.93354;1.78799
2042;3648374.63738;467.74034;42740061.74520;1.81421
2043;3664472.44135;469.80416;42894709.37991;1.83967
2044;3680146.74373;471.81369;43053262.71270;1.86436
2045;3695380.73963;473.76676;43210494.38539;1.88824
2046;3710156.71979;475.66112;43374277.16496;1.91132
2047;3724454.28631;477.49414;43549812.61851;1.93356
2048;3738253.09810;479.26322;43729253.94561;1.95494
2049;3751533.97885;480.96589;43910789.88523;1.97544
2050;3764277.76733;482.59971;44093900.22561;1.99504
2051;3776463.35935;484.16197;44277284.55368;2.01372
2052;3788069.77007;485.64997;44476904.30524;2.03146
2053;3799074.18234;487.06079;44681075.16244;2.04822
2054;3809456.68359;488.39188;44883103.00197;2.06400
2055;3819197.92822;489.64076;45086040.12839;2.07875
2056;3828276.95773;490.80474;45296691.35512;2.09247
2057;3836670.59334;491.88085;45522856.78437;2.10512
2058;3844327.91107;492.86255;45753737.27385;2.11664
2059;3851244.29164;493.74927;45975524.91850;2.12702
2060;3857401.82396;494.53870;46202329.72785;2.13625
2061;3862780.88993;495.22832;46434633.58141;2.14430
2062;3867360.30202;495.81542;46686754.84442;2.15114
2063;3871079.08960;496.29219;46941037.26544;2.15669
2064;3873943.69595;496.65945;47184596.99735;2.16096
2065;3875942.17154;496.91566;47428309.97113;2.16393
2066;3877062.76844;497.05933;47670197.17943;2.16560
2067;3877290.34722;497.08851;47944273.99376;2.16594
2068;3876611.56281;497.00148;48218365.66605;2.16493
2069;3875021.64665;496.79765;48486739.68541;2.16256
2070;3872517.21154;496.47657;48762074.88884;2.15883
2071;3869099.26387;496.03837;49021551.25852;2.15374
2072;3864766.71128;495.48291;49318656.15991;2.14728
2073;3859519.24475;494.81016;49613097.68253;2.13944
2074;3853367.76748;494.02151;49897568.08946;2.13025
2075;3846309.11041;493.11655;50185630.67041;2.11968
2076;3838368.95175;492.09858;50458045.37037;2.10776
2077;3829637.22915;490.97913;50777032.55892;2.09463
2078;3819988.80048;489.74215;51086291.48977;2.08010
2079;3809461.58015;488.39251;51390657.58175;2.06419
2080;3798094.19016;486.93515;51689551.05571;2.04697
2081;3786063.85946;485.39280;51985226.98551;2.02869
2082;3773570.79630;483.79113;52318437.04067;2.00965
2083;3760354.36022;482.09671;52644373.16973;1.98944
2084;3746446.61612;480.31367;52959930.61624;1.96810
2085;3731931.36969;478.45274;53266221.15950;1.94574
2086;3716939.41583;476.53069;53567024.43004;1.92256
2087;3701683.96553;474.57487;53918679.61655;1.89887
2088;3685935.15935;472.55579;54244281.29574;1.87432
2089;3669707.74762;470.47535;54560188.29507;1.84891
2090;3653051.12660;468.33989;54880716.84605;1.82272
2091;3635830.45849;466.13211;55201798.93919;1.79552
2092;3618239.48507;463.87686;55558311.91997;1.76760
2093;3600140.71749;461.55650;55886447.73336;1.73873
2094;3581560.39927;459.17441;56220711.73836;1.70895
2095;3562554.06221;456.73770;56548888.51685;1.67832
2096;3543208.95842;454.25756;56879913.82324;1.64699
2097;3523645.58204;451.74943;57236540.53589;1.61512
2098;3503726.17082;449.19566;57561910.56970;1.58250
2099;3483464.50544;446.59801;57897419.55748;1.54913
2100;3462891.53250;443.96045;58225083.67400;1.51505
2101;3442059.48844;441.28968;58556442.49340;1.48033
