Metric Name;Metric Value
T15Year;2031
T15CO2;443.01635
T15ForestSize;41381473.20758
T20Year;2050
T20CO2;483.01435
T20ForestSize;44142466.08981
ForestSize2050;44281295.17883
CO2Concentration2050;484.19196
Temperature2050;2.01408
ForestSize2100;58581625.85003
CO2Concentration2100;441.10175
Temperature2100;1.47788
