Metric Name;Metric Value
T15Year;2031
T15CO2;443.01768
T15ForestSize;41535605.50974
T20Year;2050
T20CO2;483.01448
T20ForestSize;44597977.75550
ForestSize2050;44777668.42942
CO2Concentration2050;484.44207
Temperature2050;2.01708
ForestSize2100;60173182.22930
CO2Concentration2100;446.89793
Temperature2100;1.55300
