Metric Name;Metric Value
T15Year;2031
T15CO2;443.01513
T15ForestSize;41829320.54066
T20Year;2048
T20CO2;483.00776
T20ForestSize;45252731.38328
ForestSize2050;45813375.49721
CO2Concentration2050;487.22021
Temperature2050;2.05023
ForestSize2100;64821895.01806
CO2Concentration2100;485.05304
Temperature2100;2.02510
