Metric Name;Metric Value
T15Year;2031
T15CO2;443.01612
T15ForestSize;41557153.76032
T20Year;2048
T20CO2;483.00774
T20ForestSize;44615484.98159
ForestSize2050;45118280.42268
CO2Concentration2050;486.94947
Temperature2050;2.04700
ForestSize2100;63327911.70512
CO2Concentration2100;480.49206
Temperature2100;1.97064
