Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240476.39110;415.44569;40457643.78311;1.12805
2022;3260482.95665;418.01064;40548187.69163;1.16368
2023;3282188.97766;420.79346;40642386.20517;1.20210
2024;3303746.11816;423.55719;40739094.34234;1.24000
2025;3325148.17911;426.30105;40839276.16229;1.27739
2026;3346389.03110;429.02423;40939905.05122;1.31425
2027;3367461.20579;431.72580;41050431.01560;1.35059
2028;3388356.80637;434.40472;41162220.68281;1.38640
2029;3409068.56495;437.06007;41278271.21441;1.42167
2030;3429588.46795;439.69083;41398199.46344;1.45641
2031;3449908.44677;442.29595;41520754.07659;1.49060
2032;3470019.43329;444.87429;41651218.89283;1.52424
2033;3489912.34732;447.42466;41782281.52946;1.55732
2034;3509578.17763;449.94592;41918693.42839;1.58984
2035;3529006.93703;452.43679;42059405.55366;1.62179
2036;3548189.23748;454.89606;42199572.46608;1.65316
2037;3567113.96957;457.32230;42352182.71602;1.68394
2038;3585769.57921;459.71405;42504582.99928;1.71412
2039;3604145.14107;462.06989;42663259.60253;1.74369
2040;3622228.82021;464.38831;42824835.83600;1.77265
2041;3640009.11379;466.66784;42988271.76786;1.80097
2042;3657472.47206;468.90673;43164622.07241;1.82866
2043;3674604.69611;471.10317;43344371.21171;1.85569
2044;3691410.48381;473.25775;43563433.46898;1.88208
2045;3707838.22724;475.36388;43764859.96608;1.90777
2046;3723888.97394;477.42166;43973620.38429;1.93275
2047;3739546.54962;479.42904;44194073.42643;1.95701
2048;3754794.96041;481.38397;44419135.91921;1.98054
2049;3769619.01450;483.28449;44649052.85408;2.00333
2050;3784003.74440;485.12869;44880536.65437;2.02535
2051;3797934.53220;486.91468;45113290.66970;2.04659
2052;3811394.24698;488.64029;45361644.28377;2.06704
2053;3824364.97040;490.30320;45615110.54040;2.08668
2054;3836830.87860;491.90139;45870909.65763;2.10549
2055;3848776.99429;493.43295;46126552.71709;2.12346
2056;3860187.34164;494.89581;46390598.06286;2.14057
2057;3871043.82187;496.28767;46668267.21055;2.15680
2058;3881329.03957;497.60629;46951233.55026;2.17213
2059;3891028.60512;498.84982;47231416.44644;2.18655
2060;3900128.86515;500.01652;47514879.44812;2.20005
2061;3908615.23950;501.10452;47804294.62743;2.21261
2062;3916471.44209;502.11172;48111204.75957;2.22421
2063;3923682.08832;503.03617;48423255.16759;2.23483
2064;3930237.05336;503.87655;48726356.36326;2.24447
2065;3936127.85281;504.63178;49031037.34732;2.25312
2066;3941345.40822;505.30069;49337570.74370;2.26077
2067;3945874.93199;505.88140;49688487.50907;2.26740
2068;3949704.02707;506.37231;50035805.76537;2.27300
2069;3952830.10839;506.77309;50378088.54570;2.27757
2070;3955250.41409;507.08339;50728749.68787;2.28110
2071;3956964.91213;507.30319;51069566.56890;2.28360
2072;3957972.69894;507.43240;51436889.33397;2.28507
2073;3958272.88337;507.47088;51806879.32916;2.28551
2074;3957871.21501;507.41939;52177849.32109;2.28493
2075;3956775.87967;507.27896;52550603.16496;2.28333
2076;3954928.43844;507.04211;52912869.91319;2.28063
2077;3952431.93478;506.72204;53307473.12877;2.27699
2078;3949192.43831;506.30672;53701450.07706;2.27226
2079;3945269.03269;505.80372;54094358.26565;2.26653
2080;3940684.84053;505.21601;54484561.82587;2.25982
2081;3935570.99915;504.56038;54843154.59236;2.25233
2082;3930109.00629;503.86013;55264227.31696;2.24433
2083;3924083.47161;503.08762;55680402.74211;2.23548
2084;3917514.73529;502.24548;56090341.39968;2.22582
2085;3910410.76219;501.33471;56491723.00502;2.21535
2086;3902892.15531;500.37079;56835905.43621;2.20426
2087;3895086.07542;499.37001;57269169.42823;2.19272
2088;3886828.74906;498.31138;57704860.12927;2.18048
2089;3878133.74057;497.19663;58139513.00975;2.16757
2090;3869012.55815;496.02725;58565118.99574;2.15400
2091;3859546.66817;494.81368;58977640.45674;2.13988
2092;3849840.82563;493.56934;59418655.54125;2.12537
2093;3839776.52607;492.27904;59860905.22510;2.11028
2094;3829362.97886;490.94397;60300954.90546;2.09463
2095;3818630.39311;489.56800;60722767.11603;2.07846
2096;3807628.41358;488.15749;61128072.85069;2.06183
2097;3796444.62997;486.72367;61572782.97771;2.04488
2098;3784930.80314;485.24754;62011603.08330;2.02738
2099;3773120.59485;483.73341;62451111.71573;2.00937
2100;3761034.07526;482.18386;62890460.68169;1.99089
2101;3748709.82452;480.60382;63297136.73809;1.97198
