Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240449.53360;415.44225;40497838.61490;1.12801
2022;3260414.78060;418.00189;40629127.75418;1.16356
2023;3282048.26959;420.77542;40764760.72120;1.20185
2024;3303506.21747;423.52644;40903544.70672;1.23958
2025;3324780.94119;426.25397;41049921.28830;1.27675
2026;3345864.75909;428.95702;41197576.66651;1.31334
2027;3366747.04847;431.63424;41356205.79614;1.34936
2028;3387426.00545;434.28539;41542116.35095;1.38480
2029;3407875.45817;436.90711;41719936.63347;1.41964
2030;3428089.33679;439.49863;41902072.32242;1.45387
2031;3448060.73962;442.05907;42084919.29197;1.48749
2032;3467779.23285;444.58708;42278714.81788;1.52049
2033;3487233.90281;447.08127;42473682.53168;1.55287
2034;3506414.26543;449.54029;42674505.77886;1.58461
2035;3525308.98016;451.96269;42879118.90821;1.61570
2036;3543907.18689;454.34708;43084046.48349;1.64615
2037;3562195.89879;456.69178;43302988.83078;1.67593
2038;3580161.68311;458.99509;43522206.99771;1.70503
2039;3597791.83251;461.25536;43748302.88565;1.73345
2040;3615073.11824;463.47091;43975038.17955;1.76117
2041;3631992.39141;465.64005;44205375.79846;1.78818
2042;3648533.65145;467.76072;44450852.04982;1.81446
2043;3664680.37375;469.83082;44700324.01417;1.84000
2044;3680417.22913;471.84836;44954969.72431;1.86478
2045;3695729.11057;473.81142;45209582.77658;1.88879
2046;3710600.16588;475.71797;45471429.38647;1.91201
2047;3725011.83022;477.56562;45746828.56109;1.93443
2048;3738945.56916;479.35200;46027318.11832;1.95601
2049;3752384.15532;481.07489;46311159.09084;1.97675
2050;3765310.42794;482.73211;46597733.50857;1.99663
2051;3777707.67886;484.32150;46883206.74589;2.01563
2052;3789556.09474;485.84052;47188846.54963;2.03373
2053;3800834.53883;487.28648;47500320.51135;2.05091
2054;3811525.23119;488.65708;47810949.44055;2.06714
2055;3821611.04345;489.95013;48123296.44629;2.08241
2056;3831073.22751;491.16323;48444662.64726;2.09670
2057;3839890.62049;492.29367;48783414.44822;2.10998
2058;3848042.72101;493.33881;49128530.84861;2.12223
2059;3855513.51596;494.29660;49465929.98013;2.13343
2060;3862287.84784;495.16511;49807352.49632;2.14357
2061;3868348.56910;495.94212;50156737.34374;2.15263
2062;3873676.20523;496.62515;50528754.41252;2.16058
2063;3878252.61733;497.21187;50906040.57951;2.16739
2064;3882065.83927;497.70075;51274873.24524;2.17307
2065;3885061.21312;498.08477;51640872.93368;2.17752
2066;3887250.79066;498.36549;52008996.71768;2.18077
2067;3888618.48576;498.54083;52420242.15033;2.18280
2068;3889150.02363;498.60898;52833523.83713;2.18359
2069;3888846.34279;498.57004;53250077.76605;2.18314
2070;3887693.25379;498.42221;53670659.99863;2.18143
2071;3885695.57288;498.16610;54077200.59225;2.17847
2072;3882849.81511;497.80126;54532313.62268;2.17424
2073;3879152.83887;497.32729;54986572.09633;2.16875
2074;3874614.52309;496.74545;55428056.80773;2.16199
2075;3869246.22182;496.05721;55876571.18341;2.15400
2076;3863062.40154;495.26441;56311428.88892;2.14478
2077;3856155.11440;494.37886;56797636.68315;2.13446
2078;3848406.78789;493.38549;57274977.25309;2.12286
2079;3839886.61463;492.29316;57746513.00544;2.11009
2080;3830620.67116;491.10521;58217620.42393;2.09616
2081;3820726.97677;489.83679;58647513.14268;2.08126
2082;3810404.02942;488.51334;59160995.80117;2.06566
2083;3799417.12512;487.10476;59658007.87628;2.04902
2084;3787793.69630;485.61458;60146531.66164;2.03137
2085;3775599.84099;484.05126;60630525.83591;2.01279
2086;3762919.66324;482.42560;61042648.18645;1.99341
2087;3749889.36801;480.75505;61579490.07557;1.97343
2088;3736332.41000;479.01698;62091591.30846;1.95257
2089;3722271.19426;477.21426;62595860.95475;1.93085
2090;3707754.13717;475.35309;63095399.45083;1.90834
2091;3692858.24770;473.44337;63583303.16914;1.88516
2092;3677710.39057;471.50133;64135259.17278;1.86149
2093;3662169.59840;469.50892;64660184.04880;1.83710
2094;3646247.69264;467.46765;65189131.45192;1.81201
2095;3629974.45378;465.38134;65693830.64033;1.78626
2096;3613400.37253;463.25646;66184925.51757;1.75991
2097;3596620.11426;461.10514;66747048.62548;1.73311
2098;3579478.06004;458.90744;67270179.56199;1.70560
2099;3562012.31636;456.66825;67798762.82037;1.67745
2100;3544243.18549;454.39015;68321354.98398;1.64866
2101;3526210.01983;452.07821;68814947.09020;1.61930
