Metric Name;Metric Value
T15Year;2031
T15CO2;443.01592
T15ForestSize;42158174.00077
T20Year;2050
T20CO2;483.01415
T20ForestSize;46648214.04093
ForestSize2050;46889347.45428
CO2Concentration2050;484.35216
Temperature2050;2.01600
ForestSize2100;68854120.33883
CO2Concentration2100;451.91510
Temperature2100;1.61722
