Country ID;Net Zero 1.5;CO2 Emissions 1.5;Forest Contrib 1.5;Net Zero 2.0;CO2 Emissions 2.0;Forest Contrib 2.0;Net Zero 2050;CO2 Emissions 2050;Forest Contrib 2050;Forest Area 2050;Net Zero 2100;CO2 Emissions 2100;Forest Contrib 2100;Forest Area 2100;Reforestation Count;Reduce Emission Count;Buy Offset Count;Do Nothing Count;NDC Achieved Count;NDC Failed Count;Total Reforestation;Total Emission Reduction;Total Carbon Offset Bought;Total Carbon Offset Sold;Agriculture Count;Land Usage Count;Waste Count;Buildings Count;Industry Count;Transport Count;Manufacture Count;Eletricity and Heat Reduction;Fugitive Count;Other Fuels Count;Bunker Fuels Count;Agriculture Reduction;Land Usage Reduction;Reduction;Buildings Reduction;Industry Reduction;Transport Reduction;Manufacture Reduction;Eletricity and Heat Reduction;Fugitive Reduction;Other Fuels Reduction;Bunker Fuels Reduction
Albania;75.32114;117.95667;-4.93726;161.40952;252.96200;-8.34455;160.70420;251.85604;-8.31664;7883.55836;394.50044;618.33309;-17.56585;7874.30915;0;0;20;62;15;1;0.00000;0.00000;24.55849;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Algeria;3246.02950;3516.14841;92318.13752;5942.01359;7548.48262;316241.10291;5925.98764;7515.44974;313954.34408;333514.34408;2468.18872;18461.37326;1460768.33213;1480328.33213;82;0;0;0;4;12;1488675.36971;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Andorra;0.77514;1.63990;0.00000;1.69638;3.55372;0.00000;1.68884;3.53804;0.00000;160.00000;4.18958;8.73318;0.00000;160.00000;0;0;17;65;16;0;0.00000;0.00000;0.34637;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Angola;-1956.44129;1706.86065;-5079.87598;-4480.42913;3613.28076;49893.95143;-4458.26498;3597.66337;49332.54458;743159.44458;-13914.48450;8772.71277;320957.94304;1014784.84304;58;0;6;18;5;11;212097.24320;0.00000;117.75444;293.16067;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Antigua and Barbuda;21.42945;21.85725;-10.62459;46.47691;47.32547;-22.72633;46.27141;47.11684;-22.62720;61.87280;114.64052;116.25128;-55.47785;29.02215;0;0;17;65;16;0;0.00000;0.00000;4.60793;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Argentina;3633.54959;5353.23100;90548.23734;6664.32656;11416.75119;322716.18968;6645.78110;11367.07884;320345.23092;611315.23092;-179.52071;23837.17096;1483580.19468;1774550.19468;60;22;0;0;0;16;947509.10778;694.29267;0.00000;0.00000;13;7;5;6;6;8;4;10;5;2;0;255.80271;57.78232;34.75428;43.98639;47.19582;71.31125;29.40733;102.16645;42.67949;9.20663;0.00000
Armenia;115.61773;133.33449;-34.39380;251.84354;289.66664;-73.87135;250.72658;288.38596;-73.54795;3221.65205;621.74595;712.75548;-180.71123;3114.48877;0;0;17;65;1;15;0.00000;0.00000;28.30427;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Australia;380.55664;8065.37702;257670.70341;-2058.42133;17209.62642;860120.34088;-2022.13841;17134.71674;853967.97045;2184912.97045;-37425.02019;41572.77082;3885322.94057;5216267.94057;75;5;0;2;5;11;3437166.48499;332.48924;0.00000;270.73850;5;0;0;0;0;5;0;5;0;0;0;87.43030;0.00000;0.00000;0.00000;0.00000;72.80411;0.00000;172.25483;0.00000;0.00000;0.00000
Austria;720.23754;931.59525;588.14131;1441.46226;1899.33622;1263.13684;1436.55669;1892.39417;1257.60728;40069.50728;1693.84255;2839.87596;3089.90813;41901.80813;0;82;0;0;0;16;0.00000;144.49460;0.00000;0.00000;19;0;7;24;10;63;49;61;1;5;7;14.19340;0.00000;2.41249;16.40447;6.25073;45.71089;20.84880;34.79894;0.15355;1.25579;2.46556
Azerbaijan;639.98963;703.10762;1823.82007;1381.29932;1529.18454;3946.89191;1375.28001;1522.41732;3929.49971;14708.36971;3321.48419;3764.83432;9692.65839;20471.52839;0;0;21;61;15;1;0.00000;0.00000;149.99857;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
