Year;BRA;COD;AGO;TZA;MOZ;MMR
33;332595.13918;65822.17697;-86800.40228;-64438.02040;38418.54617;-95604.30000
34;352780.45102;71844.28365;-85908.70673;-64099.59570;40928.07054;-98501.40000
35;373428.61820;78004.47906;-85017.01118;-63761.17100;43495.13907;-101398.50000
36;394545.87482;84304.62310;-84125.31562;-63422.74630;46120.52681;-104295.60000
37;416138.26463;90746.51886;-83233.62007;-63084.32159;48804.98514;-107192.70000
38;437261.73595;97331.90624;-82341.92452;-62745.89689;51549.23911;-110089.80000
39;458385.20728;104062.45529;-81450.22896;-62407.47219;54353.98465;-112986.90000
40;479508.67860;110939.75914;-80558.53341;-62069.04749;57219.88567;-115884.00000
41;500632.14992;117965.32674;-79666.83786;-61730.62278;60147.57096;-118781.10000
42;521755.62125;125140.57522;-78775.14230;-61392.19808;63137.63107;-121678.20000
43;542879.09257;132466.82193;-77883.44675;-61053.77338;66190.61496;-124575.30000
44;564002.56389;139945.27617;-76991.75120;-60715.34868;69307.02657;-127472.40000
45;585126.03522;147577.03063;-76100.05564;-60376.92398;72487.32126;-130369.50000
46;606249.50654;155363.05252;-75208.36009;-60038.49927;75731.90206;-133266.60000
47;627372.97787;163304.17432;-74316.66454;-59700.07457;79041.11589;-136163.70000
48;648496.44919;171401.08436;-73424.96898;-59361.64987;82415.24959;-139060.80000
49;669619.92051;179654.31698;-72533.27343;-59023.22517;85854.52583;-141957.90000
50;690743.39184;188064.24253;-71641.57788;-58684.80046;89359.09895;-144855.00000
51;711866.86316;196631.05703;-70749.88233;-58346.37576;92929.05062;-147752.10000
52;732990.33448;205354.77161;-69858.18677;-58007.95106;96564.38548;-150649.20000
53;754113.80581;214235.20175;-68966.49122;-57669.52636;100265.02665;-153546.30000
54;775237.27713;223271.95627;-68074.79567;-57331.10165;104030.81111;-156443.40000
55;796360.74845;232464.42620;-67183.10011;-56992.67695;107861.48508;-159340.50000
56;817484.21978;241811.77345;-66291.40456;-56654.25225;111756.69934;-162237.60000
57;838607.69110;251312.91943;-65399.70901;-56315.82755;115716.00439;-165134.70000
58;859731.16243;260966.53356;-64508.01345;-55977.40284;119738.84577;-168031.80000
59;880854.63375;270771.02172;-63616.31790;-55638.97814;123824.55919;-170928.90000
60;901978.10507;280724.51483;-62724.62235;-55300.55344;127972.36574;-173826.00000
61;923101.57640;290824.85734;-61832.92679;-54962.12874;132181.36719;-176723.10000
62;944225.04772;301069.59597;-60941.23124;-54623.70403;136328.39008;-179620.20000
63;965348.51904;311455.96857;-60049.53569;-54285.27933;140475.41298;-182517.30000
64;986471.99037;321980.89328;-59157.84013;-53946.85463;144622.43587;-173689.23554
65;1007595.46169;332640.95793;-58266.14458;-53608.42993;148769.45876;-170723.75332
66;1028718.93301;343432.40991;-57374.44903;-53270.00522;152916.48166;-167758.27109
67;1049842.40434;354351.14648;-56482.75348;-52931.58052;157063.50455;-164792.78886
68;1070965.87566;365392.70569;-55591.05792;-52593.15582;161210.52744;-161827.30663
69;1092089.34698;376552.25785;-54699.36237;-52254.73112;165357.55034;-158861.82441
70;1113212.81831;387824.59789;-53807.66682;-51916.30641;169504.57323;-155896.34218
71;1134336.28963;399204.13846;-52915.97126;-51577.88171;173651.59612;-152930.85995
72;1155459.76096;410684.90408;-52024.27571;-51239.45701;177798.61902;-149965.37772
73;1176583.23228;422260.52623;-51132.58016;-50901.03231;181945.64191;-146999.89549
74;1197706.70360;433924.23980;-50240.88460;-50562.60760;186092.66481;-144034.41327
75;1218830.17493;445668.88068;-49349.18905;-50224.18290;190239.68770;-141068.93104
76;1239953.64625;457486.88486;-48457.49350;-49885.75820;194386.71059;-138103.44881
77;1261077.11757;469370.28905;-47565.79794;-49547.33350;198533.73349;-135137.96658
78;1282200.58890;481310.73296;-46674.10239;-49208.90880;202680.75638;-132172.48436
79;1303324.06022;493299.46340;-45782.40684;-48870.48409;206827.77927;-129207.00213
80;1324447.53154;505327.34021;-44890.71128;-48532.05939;210974.80217;-126241.51990
81;1345571.00287;517384.84437;-43999.01573;-48193.63469;215121.82506;-123276.03767
82;1366694.47419;529462.08811;-43107.32018;-47855.20999;219268.84795;-120310.55544
83;1387817.94551;541510.08137;-42215.62463;-47516.78528;223415.87085;-117345.07322
84;1408941.41684;553558.07464;-41323.92907;-47178.36058;227562.89374;-114379.59099
85;1430064.88816;565606.06790;-40432.23352;-46839.93588;231709.91664;-111414.10876
86;1451188.35948;577654.06117;-39540.53797;-46501.51118;235856.93953;-108448.62653
