Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240436.78152;415.44061;40497569.20737;1.12798
2022;3260388.62910;417.99854;40628323.83363;1.16351
2023;3281997.39035;420.76890;40763334.95416;1.20176
2024;3303422.44859;423.51570;40901408.99838;1.23943
2025;3324656.37258;426.23800;41042827.47248;1.27653
2026;3345691.71526;428.93484;41185399.13688;1.31304
2027;3366519.40088;431.60505;41339032.24763;1.34897
2028;3387129.89616;434.24742;41494534.21221;1.38430
2029;3407514.31284;436.86081;41654915.50104;1.41903
2030;3427662.94241;439.44397;41819806.40886;1.45315
2031;3447566.59229;441.99572;41992088.17243;1.48666
2032;3467211.79938;444.51433;42172122.89163;1.51954
2033;3486588.66973;446.99855;42356661.32556;1.55179
2034;3505683.54892;449.44661;42557417.26749;1.58340
2035;3524481.58488;451.85661;42757812.85951;1.61434
2036;3542972.10746;454.22719;42957776.82236;1.64462
2037;3561142.83228;456.55677;43176120.73328;1.67421
2038;3578977.11837;458.84322;43392713.97870;1.70311
2039;3596462.63006;461.08495;43616291.65983;1.73131
2040;3613585.38858;463.28018;43840709.80632;1.75878
2041;3630331.45974;465.42711;44068888.84768;1.78553
2042;3646684.03757;467.52359;44312367.91492;1.81152
2043;3662625.76463;469.56741;44560006.89606;1.83675
2044;3678140.45190;471.55647;44812986.61015;1.86119
2045;3693212.10601;473.48873;45066103.41298;1.88484
2046;3707823.94538;475.36204;45326732.35346;1.90767
2047;3721956.44210;477.17390;45601143.77458;1.92967
2048;3735590.06575;478.92180;45880989.14194;1.95081
2049;3748706.56178;480.60341;46164479.45759;1.97107
2050;3761287.71227;482.21637;46451116.26139;1.99044
2051;3773315.70508;483.75842;46737130.85249;2.00889
2052;3784769.60735;485.22687;47043738.21491;2.02641
2053;3795581.39379;486.61300;47355661.28800;2.04289
2054;3805753.58592;487.91713;47666689.22329;2.05836
2055;3815267.18803;489.13682;47979384.57993;2.07278
2056;3824101.58935;490.26943;48301047.95577;2.08615
2057;3832205.49323;491.30840;48639412.29415;2.09838
2058;3839569.98935;492.25256;48983766.60508;2.10947
2059;3846176.90833;493.09960;49320163.82800;2.11940
2060;3852008.98999;493.84731;49660274.09832;2.12815
2061;3857047.07843;494.49322;50008034.40462;2.13569
2062;3861269.76952;495.03459;50378256.89561;2.14201
2063;3864657.10574;495.46886;50753505.85167;2.14707
2064;3867195.45894;495.79429;51120057.84107;2.15086
2065;3868873.81641;496.00946;51484199.91002;2.15337
2066;3869680.93790;496.11294;51850556.81567;2.15457
2067;3869600.88188;496.10268;52253806.57406;2.15445
2068;3868619.70996;495.97689;52659103.51238;2.15299
2069;3866732.52003;495.73494;53059781.78064;2.15017
2070;3863935.65615;495.37637;53469378.95003;2.14600
2071;3860232.23704;494.90157;53870505.81312;2.14047
2072;3855614.11547;494.30950;54310247.63561;2.13357
2073;3850082.11620;493.60027;54749304.22832;2.12529
2074;3843632.61941;492.77341;55177597.33136;2.11562
2075;3836251.93860;491.82717;55612263.92042;2.10454
2076;3827974.11193;490.76591;56029992.90933;2.09209
2077;3818876.03500;489.59949;56501886.72840;2.07837
2078;3808839.94920;488.31281;56965821.34078;2.06320
2079;3797948.92205;486.91653;57437869.79636;2.04670
2080;3786225.55726;485.41353;57900518.25734;2.02889
2081;3773840.62336;483.82572;58319056.63588;2.01001
2082;3761015.46918;482.18147;58828218.36040;1.99040
2083;3747478.77941;480.44600;59321157.61434;1.96963
2084;3733259.23730;478.62298;59805846.93499;1.94774
2085;3718412.70197;476.71958;60279600.12188;1.92479
2086;3703072.64164;474.75290;60685525.10477;1.90098
2087;3687439.36507;472.74864;61220762.54927;1.87662
2088;3671286.68915;470.67778;61731883.18363;1.85134
2089;3654633.73098;468.54279;62228747.25533;1.82516
2090;3637526.28393;466.34952;62715444.20847;1.79815
2091;3620036.88570;464.10729;63195312.57086;1.77040
2092;3602220.73795;461.82317;63749548.41192;1.74200
2093;3583967.90483;459.48306;64274822.44322;1.71276
2094;3565298.95384;457.08961;64802245.03399;1.68270
2095;3546253.94197;454.64794;65305494.98634;1.65187
2096;3526896.34945;452.16620;65795140.83567;1.62037
2097;3507304.47174;449.65442;66359320.49500;1.58832
2098;3487285.16708;447.08784;66888727.66032;1.55538
2099;3466896.29070;444.47388;67422191.65797;1.52164
2100;3446170.59386;441.81674;67923301.18623;1.48714
2101;3425161.28690;439.12324;68408209.42449;1.45196
