Metric Name;Metric Value
T15Year;2031
T15CO2;443.01685
T15ForestSize;40028545.61915
T20Year;2049
T20CO2;483.01132
T20ForestSize;39628772.99270
ForestSize2050;39601685.48785
CO2Concentration2050;485.37913
Temperature2050;2.02828
ForestSize2100;39581726.93055
CO2Concentration2100;454.67131
Temperature2100;1.65224
