Metric Name;Metric Value
T15Year;2031
T15CO2;443.01780
T15ForestSize;42585585.53082
T20Year;2050
T20CO2;483.01407
T20ForestSize;47909781.90996
ForestSize2050;48245857.54719
CO2Concentration2050;484.58592
Temperature2050;2.01879
ForestSize2100;74932217.67738
CO2Concentration2100;455.12682
Temperature2100;1.65807
