Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240476.02788;415.44564;40503094.81467;1.12805
2022;3260468.24605;418.00875;40635494.34809;1.16366
2023;3282152.01331;420.78872;40772102.83438;1.20204
2024;3303677.44237;423.54839;40910734.25693;1.23988
2025;3325038.70919;426.28701;41052613.93860;1.27720
2026;3346229.89133;429.00383;41195548.45507;1.31397
2027;3367243.52787;431.69789;41349443.85096;1.35021
2028;3388071.76048;434.36817;41505105.29688;1.38591
2029;3408707.46488;437.01378;41665541.00234;1.42106
2030;3429142.78220;439.63369;41830378.97858;1.45565
2031;3449370.21637;442.22695;41995913.36841;1.48970
2032;3469380.87608;444.79242;42172381.13254;1.52317
2033;3489165.46268;447.32891;42350005.58518;1.55608
2034;3508714.46720;449.83519;42537805.03250;1.58841
2035;3528017.94391;452.30999;42727292.10584;1.62016
2036;3547067.21517;454.75221;42917119.55093;1.65132
2037;3565851.23902;457.16042;43120779.34582;1.68188
2038;3584358.59116;459.53315;43324846.33474;1.71183
2039;3602578.62003;461.86905;43535818.50097;1.74117
2040;3620500.23731;464.16670;43747550.40123;1.76988
2041;3638112.50956;466.42468;43962960.99551;1.79795
2042;3655401.17389;468.64118;44197034.19164;1.82537
2043;3672351.51214;470.81430;44435260.15415;1.85213
2044;3688950.80024;472.94241;44677839.73896;1.87822
2045;3705186.65483;475.02393;44920307.77982;1.90362
2046;3721045.78553;477.05715;45170636.73334;1.92832
2047;3736512.32727;479.04004;45434048.58051;1.95230
2048;3751570.59135;480.97059;45702716.59056;1.97556
2049;3766206.16416;482.84694;45974849.17536;1.99807
2050;3780404.74627;484.66728;46249945.34408;2.01983
2051;3794152.07608;486.42975;46526878.18445;2.04081
2052;3807431.26623;488.13221;46821551.95550;2.06101
2053;3820224.58381;489.77238;47122300.81845;2.08040
2054;3832516.14544;491.34822;47429043.31770;2.09897
2055;3844291.18553;492.85784;47734956.28203;2.11670
2056;3855534.39708;494.29928;48050158.01641;2.13358
2057;3866226.07312;495.67001;48392094.02177;2.14958
2058;3876347.12743;496.96758;48740651.22725;2.16469
2059;3885884.37932;498.19031;49081887.62761;2.17888
2060;3894825.00449;499.33654;49429925.95381;2.19216
2061;3903154.38310;500.40441;49784490.50765;2.20450
2062;3910856.08828;501.39181;50160514.00379;2.21589
2063;3917914.58321;502.29674;50542102.69470;2.22630
2064;3924320.07286;503.11796;50915534.99650;2.23574
2065;3930064.23512;503.85439;51291692.92001;2.24419
2066;3935051.71396;504.49381;51679861.05422;2.25151
2067;3939296.51793;505.03802;52094962.60076;2.25774
2068;3942794.82419;505.48652;52512125.99428;2.26286
2069;3945542.73875;505.83881;52925613.61443;2.26688
2070;3947537.09934;506.09450;53348096.34388;2.26980
2071;3948777.67799;506.25355;53761348.24025;2.27161
2072;3949262.16892;506.31566;54209570.15516;2.27232
2073;3948988.55801;506.28058;54659929.51902;2.27192
2074;3947964.67771;506.14932;55100882.30554;2.27042
2075;3946199.86194;505.92306;55549369.38116;2.26784
2076;3943706.72825;505.60343;55984149.89264;2.26420
2077;3940565.14018;505.20066;56464270.04270;2.25960
2078;3936672.32383;504.70158;56942699.16241;2.25390
2079;3932086.30194;504.11363;57420309.80472;2.24718
2080;3926829.30285;503.43965;57896205.15882;2.23946
2081;3921025.74741;502.69561;58332089.00689;2.23093
2082;3914856.69639;501.90470;58844827.70296;2.22185
2083;3908109.07397;501.03962;59348908.14177;2.21191
2084;3900834.03165;500.10693;59878895.86729;2.20117
2085;3893034.08892;499.10693;60386793.86779;2.18963
2086;3884819.57938;498.05379;60824215.16287;2.17745
2087;3876342.00566;496.96692;61377230.56912;2.16486
2088;3867430.10830;495.82437;61915762.31955;2.15159
2089;3858096.89253;494.62781;62444920.85904;2.13766
2090;3848374.65627;493.38137;62970005.18298;2.12312
2091;3838316.26974;492.09183;63484050.26233;2.10804
2092;3828030.53593;490.77315;64071934.03218;2.09257
2093;3817403.29507;489.41068;64628621.94212;2.07655
2094;3806364.30776;487.99542;65189482.38335;2.05987
2095;3794973.56149;486.53507;65732017.33558;2.04260
2096;3783273.65556;485.03508;66258280.91939;2.02481
2097;3771336.27690;483.50465;66861561.57571;2.00660
2098;3759076.26753;481.93285;67434169.14885;1.98784
2099;3746443.26802;480.31324;68008677.13119;1.96844
2100;3733488.01322;478.65231;68557928.21136;1.94849
2101;3720250.24778;476.95516;69087235.85864;1.92803
