Metric Name;Metric Value
T15Year;2031
T15CO2;443.01562
T15ForestSize;42050088.97200
T20Year;2049
T20CO2;483.00950
T20ForestSize;45999332.73438
ForestSize2050;46532798.57072
CO2Concentration2050;486.46410
Temperature2050;2.04122
ForestSize2100;69129004.87490
CO2Concentration2100;476.83485
Temperature2100;1.92657
