Metric Name;Metric Value
T15Year;2031
T15CO2;443.01667
T15ForestSize;42606457.42915
T20Year;2050
T20CO2;483.01388
T20ForestSize;47981375.49230
ForestSize2050;48286179.18591
CO2Concentration2050;484.43008
Temperature2050;2.01693
ForestSize2100;74844294.17881
CO2Concentration2100;451.93036
Temperature2100;1.61748
