Country ID;Net Zero 1.5;CO2 Emissions 1.5;Forest Contrib 1.5;Net Zero 2.0;CO2 Emissions 2.0;Forest Contrib 2.0;Net Zero 2050;CO2 Emissions 2050;Forest Contrib 2050;Forest Area 2050;Net Zero 2100;CO2 Emissions 2100;Forest Contrib 2100;Forest Area 2100;Reforestation Count;Reduce Emission Count;Buy Offset Count;Do Nothing Count;NDC Achieved Count;NDC Failed Count;Total Reforestation;Total Emission Reduction;Total Carbon Offset Bought;Total Carbon Offset Sold;Agriculture Count;Land Usage Count;Waste Count;Buildings Count;Industry Count;Transport Count;Manufacture Count;Eletricity and Heat Reduction;Fugitive Count;Other Fuels Count;Bunker Fuels Count;Agriculture Reduction;Land Usage Reduction;Reduction;Buildings Reduction;Industry Reduction;Transport Reduction;Manufacture Reduction;Eletricity and Heat Reduction;Fugitive Reduction;Other Fuels Reduction;Bunker Fuels Reduction
Albania;75.34862;117.99976;-4.93835;161.67974;253.38571;-8.35524;160.70420;251.85604;-8.31664;7883.55836;394.50044;618.33309;-17.56585;7874.30915;0;0;20;62;15;1;0.00000;0.00000;24.55849;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Algeria;3247.09493;3517.43541;92374.54930;5948.12261;7561.13807;317117.19883;5925.98764;7515.44974;313954.34408;333514.34408;2119.17192;18133.28538;1483567.28532;1503127.28532;75;7;0;0;2;14;1312920.14133;212.46307;0.00000;0.00000;0;0;0;2;0;5;0;7;7;0;0;0.00000;0.00000;0.00000;13.38435;0.00000;39.23898;0.00000;58.66142;101.17832;0.00000;0.00000
Andorra;0.77543;1.64051;0.00000;1.69927;3.55973;0.00000;1.68884;3.53804;0.00000;160.00000;4.18958;8.73318;0.00000;160.00000;0;0;17;65;16;0;0.00000;0.00000;0.34637;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Angola;-1827.16804;1678.32741;-90941.41500;-3615.10824;3353.04402;-153076.56664;-3594.03416;3336.12464;-153526.22817;540300.67183;-11930.13906;5005.71139;-45797.16972;648029.73028;2;80;0;0;0;16;9247.46175;247.68005;0.00000;124.94817;64;65;5;14;5;10;5;9;58;0;5;67.76519;100.12557;3.01011;13.80900;2.44018;9.27382;2.22175;9.11986;37.54030;0.00000;2.37429
Antigua and Barbuda;21.43743;21.86538;-10.62845;46.55564;47.40540;-22.76432;46.27141;47.11684;-22.62720;61.87280;114.64052;116.25128;-55.47785;29.02215;0;0;17;65;16;0;0.00000;0.00000;4.60793;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Argentina;3592.60226;5290.88654;71945.21213;6284.04692;10622.25925;194822.09607;6265.37452;10569.48955;193433.75474;484403.75474;514.73753;15776.74957;526049.94481;817019.94481;3;79;0;0;0;16;22551.19068;786.97133;0.00000;0.00000;55;21;11;14;15;39;11;47;14;7;3;265.42015;65.87515;42.40505;52.33243;55.04109;81.14939;39.69546;110.49809;52.88964;18.46351;3.20136
Armenia;115.66117;133.38439;-34.40640;252.27147;290.15728;-73.99525;250.72658;288.38596;-73.54795;3221.65205;621.74595;712.75548;-180.71123;3114.48877;0;0;17;65;1;15;0.00000;0.00000;28.30427;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Australia;380.32961;8068.29558;257822.47552;-2072.40477;17238.32558;862477.41786;-2022.13841;17134.71674;853967.97045;2184912.97045;-43764.46983;34783.67850;3698852.97926;5029797.97926;57;25;0;0;1;15;2242732.50448;1084.11139;0.00000;141.03697;15;2;2;2;3;14;7;18;9;0;3;216.59007;12.00937;11.61165;14.79534;21.87210;177.49690;67.89669;433.87874;109.40521;0.00000;18.55531
Austria;720.49553;931.93125;588.35675;1443.34160;1901.99583;1265.25531;1436.55669;1892.39417;1257.60728;40069.50728;1693.84255;2839.87596;3089.90813;41901.80813;0;82;0;0;0;16;0.00000;144.49460;0.00000;0.00000;19;0;7;24;10;63;49;61;1;5;7;14.19340;0.00000;2.41249;16.40447;6.25073;45.71089;20.84880;34.79894;0.15355;1.25579;2.46556
Azerbaijan;627.62005;690.76299;1824.49769;1263.20029;1411.37228;3953.55515;1257.10242;1404.23972;3929.49971;14708.36971;1664.72332;2108.07345;9692.65839;20471.52839;0;82;0;0;0;16;0.00000;107.39481;0.00000;0.00000;37;0;14;36;8;30;9;57;41;7;7;15.28258;0.00000;8.22003;15.18482;2.81370;14.45449;4.01008;27.41356;15.85054;2.26760;1.89741
Bahamas;24.34370;51.91040;0.00000;52.31410;111.59973;0.00000;51.99808;110.92532;0.00000;5098.60000;127.71133;272.49872;0.00000;5098.60000;0;0;20;62;15;1;0.00000;0.00000;10.78384;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Bahrain;710.21673;710.25803;3.27680;1539.63021;1539.74095;7.04717;1530.25910;1530.36892;7.00457;13.00457;3775.28657;3775.70132;17.21059;23.21059;0;1;17;64;16;0;0.00000;0.33289;149.67735;0.00000;0;0;1;0;0;0;0;1;1;0;0;0.00000;0.00000;0.09659;0.00000;0.00000;0.00000;0.00000;0.19788;0.03842;0.00000;0.00000
Bangladesh;2792.75039;2894.58056;0.00000;5649.94028;5868.93872;0.00000;5621.82405;5839.49865;0.00000;18834.00000;8209.77656;8744.61469;0.00000;18834.00000;0;82;0;0;0;16;0.00000;443.37346;0.00000;0.00000;62;20;41;11;8;10;20;58;8;5;3;170.39577;34.41859;41.33290;21.86998;9.68915;21.10892;34.46505;91.74764;11.14466;5.19415;2.00665
