Metric Name;Metric Value
T15Year;2031
T15CO2;443.01720
T15ForestSize;41594747.20156
T20Year;2049
T20CO2;483.00996
T20ForestSize;44652689.62797
ForestSize2050;45057356.52231
CO2Concentration2050;486.27961
Temperature2050;2.03902
ForestSize2100;63844975.43867
CO2Concentration2100;468.75067
Temperature2100;1.82804
