Country ID;Net Zero 1.5;CO2 Emissions 1.5;Forest Contrib 1.5;Net Zero 2.0;CO2 Emissions 2.0;Forest Contrib 2.0;Net Zero 2050;CO2 Emissions 2050;Forest Contrib 2050;Forest Area 2050;Net Zero 2100;CO2 Emissions 2100;Forest Contrib 2100;Forest Area 2100;Reforestation Count;Reduce Emission Count;Buy Offset Count;Do Nothing Count;NDC Achieved Count;NDC Failed Count;Total Reforestation;Total Emission Reduction;Total Carbon Offset Bought;Total Carbon Offset Sold;Agriculture Count;Land Usage Count;Waste Count;Buildings Count;Industry Count;Transport Count;Manufacture Count;Eletricity and Heat Reduction;Fugitive Count;Other Fuels Count;Bunker Fuels Count;Agriculture Reduction;Land Usage Reduction;Reduction;Buildings Reduction;Industry Reduction;Transport Reduction;Manufacture Reduction;Eletricity and Heat Reduction;Fugitive Reduction;Other Fuels Reduction;Bunker Fuels Reduction
Albania;75.35320;118.00695;-4.93853;161.68432;253.39289;-8.35543;160.70420;251.85604;-8.31664;7883.55836;394.50044;618.33309;-17.56585;7874.30915;0;0;20;62;15;1;0.00000;0.00000;24.55849;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Algeria;3247.27250;3517.64991;92383.95127;5948.22601;7561.35257;317132.04791;5925.98764;7515.44974;313954.34408;333514.34408;2468.18872;18461.37326;1460768.33213;1480328.33213;82;0;0;0;4;12;1488675.36971;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Andorra;0.77548;1.64061;0.00000;1.69932;3.55983;0.00000;1.68884;3.53804;0.00000;160.00000;4.18958;8.73318;0.00000;160.00000;0;0;17;65;16;0;0.00000;0.00000;0.34637;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Angola;-1957.32243;1707.57054;-5063.71848;-4498.38946;3609.89918;49647.31288;-4466.20808;3589.60169;48934.83762;742761.73762;-16411.18947;5583.17757;218830.67981;912657.57981;28;54;0;0;0;16;69964.34360;246.10265;0.00000;328.31833;39;41;5;12;4;9;4;9;35;0;4;67.48889;99.92313;2.97552;13.65988;2.34537;9.11772;2.04786;9.04544;37.37395;0.00000;2.12489
Antigua and Barbuda;21.43876;21.86673;-10.62909;46.55697;47.40676;-22.76496;46.27141;47.11684;-22.62720;61.87280;114.64052;116.25128;-55.47785;29.02215;0;0;17;65;16;0;0.00000;0.00000;4.60793;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Argentina;3634.92605;5355.48883;90616.47439;6671.51944;11436.10405;323639.93984;6645.78110;11367.07884;320345.23092;611315.23092;-3197.45215;19782.94796;1286759.72354;1577729.72354;43;39;0;0;0;16;553482.77260;772.46163;0.00000;6.86698;21;12;8;10;10;14;8;17;10;6;1;263.79459;64.77677;40.80919;51.14193;53.93056;79.58109;38.65368;108.95643;51.75931;17.43159;1.62648
Armenia;115.66841;133.39270;-34.40850;252.27872;290.16560;-73.99735;250.72658;288.38596;-73.54795;3221.65205;621.74595;712.75548;-180.71123;3114.48877;0;0;17;65;1;15;0.00000;0.00000;28.30427;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Australia;380.29175;8068.78200;257847.77087;-2072.64217;17238.81201;862517.36832;-2022.13841;17134.71674;853967.97045;2184912.97045;-39208.47949;39764.81088;3865834.60568;5196779.60568;69;13;0;0;3;13;2994545.55514;765.54615;0.00000;242.35041;11;0;0;0;0;9;2;13;4;0;0;173.15423;0.00000;0.00000;0.00000;0.00000;127.61737;25.84144;376.25886;62.67425;0.00000;0.00000
Austria;720.53853;931.98725;588.39266;1443.37345;1902.04091;1265.29121;1436.55669;1892.39417;1257.60728;40069.50728;1693.84255;2839.87596;3089.90813;41901.80813;0;82;0;0;0;16;0.00000;144.49460;0.00000;0.00000;19;0;7;24;10;63;49;61;1;5;7;14.19340;0.00000;2.41249;16.40447;6.25073;45.71089;20.84880;34.79894;0.15355;1.25579;2.46556
Azerbaijan;640.26812;703.41522;1824.61063;1383.64426;1531.82112;3953.66809;1375.28001;1522.41732;3929.49971;14708.36971;3321.48419;3764.83432;9692.65839;20471.52839;0;0;21;61;15;1;0.00000;0.00000;149.99857;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
