Metric Name;Metric Value
T15Year;2031
T15CO2;443.01697
T15ForestSize;40302389.93185
T20Year;2049
T20CO2;483.01212
T20ForestSize;40524984.36229
ForestSize2050;40548313.73846
CO2Concentration2050;485.29136
Temperature2050;2.02723
ForestSize2100;42009541.25656
CO2Concentration2100;450.21094
Temperature2100;1.59549
