Metric Name;Metric Value
T15Year;2031
T15CO2;443.01507
T15ForestSize;43287078.11104
T20Year;2047
T20CO2;482.99893
T20ForestSize;49359162.11020
ForestSize2050;51066685.61082
CO2Concentration2050;490.91736
Temperature2050;2.09407
ForestSize2100;87105863.46630
CO2Concentration2100;521.32319
Temperature2100;2.44163
