Metric Name;Metric Value
T15Year;2031
T15CO2;443.01600
T15ForestSize;41879138.51295
T20Year;2048
T20CO2;483.00715
T20ForestSize;45468624.31751
ForestSize2050;46057270.52434
CO2Concentration2050;487.16901
Temperature2050;2.04962
ForestSize2100;67202730.08267
CO2Concentration2100;484.43126
Temperature2100;2.01773
