Metric Name;Metric Value
T15Year;2031
T15CO2;443.01405
T15ForestSize;43426796.60126
T20Year;2047
T20CO2;483.00045
T20ForestSize;49785265.56945
ForestSize2050;51447356.56197
CO2Concentration2050;490.40390
Temperature2050;2.08800
ForestSize2100;89642236.59443
CO2Concentration2100;534.13331
Temperature2100;2.58167
