Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240442.23349;415.44131;40449412.61626;1.12799
2022;3260415.85358;418.00203;40531457.37949;1.16356
2023;3282061.21328;420.77708;40616855.65613;1.20187
2024;3303538.32695;423.53055;40704469.08901;1.23964
2025;3324839.97415;426.26154;40794559.73385;1.27685
2026;3345958.92195;428.96909;40884916.65014;1.31350
2027;3366886.32554;431.65209;40985428.15243;1.34960
2028;3387612.86627;434.30934;41086881.47739;1.38512
2029;3408129.88013;436.93973;41192266.70757;1.42007
2030;3428427.88604;439.54204;41301193.54636;1.45444
2031;3448497.68024;442.11509;41409937.66111;1.48823
2032;3468328.57544;444.65751;41528717.38397;1.52141
2033;3487909.38575;447.16787;41647737.26330;1.55399
2034;3507229.32233;449.64478;41771741.37104;1.58596
2035;3526276.71297;452.08676;41898606.37357;1.61730
2036;3545040.35158;454.49235;42024838.27381;1.64800
2037;3563505.75041;456.85971;42170997.86879;1.67806
2038;3581657.92615;459.18691;42316612.93934;1.70746
2039;3599484.03219;461.47231;42466300.23452;1.73618
2040;3616970.84853;463.71421;42624841.23028;1.76422
2041;3634102.47593;465.91057;42786080.03713;1.79155
2042;3650860.96660;468.05910;42959116.76727;1.81816
2043;3667230.55854;470.15776;43135121.10616;1.84404
2044;3683195.38592;472.20454;43315253.64130;1.86916
2045;3698725.51429;474.19558;43492906.32093;1.89349
2046;3713811.42049;476.12967;43676103.74522;1.91703
2047;3728433.79674;478.00433;43871085.59449;1.93975
2048;3742573.33164;479.81709;44069473.18874;1.96164
2049;3756212.01408;481.56564;44269297.51337;1.98267
2050;3769331.90803;483.24768;44469949.88559;2.00282
2051;3781915.48557;484.86096;44667707.49599;2.02209
2052;3793942.11478;486.40284;44883595.39499;2.04044
2053;3805389.85559;487.87049;45103336.41560;2.05785
2054;3816240.10918;489.26155;45320228.31103;2.07431
2055;3826474.93164;490.57371;45536812.19544;2.08978
2056;3836074.76923;491.80446;45760368.35504;2.10426
2057;3845016.57310;492.95084;46005904.64792;2.11771
2058;3853277.96548;494.01000;46255812.25761;2.13011
2059;3860842.45095;494.97980;46494328.08969;2.14144
2060;3867694.43751;495.85826;46734820.85406;2.15168
2061;3873816.11764;496.64309;46981268.99111;2.16081
2062;3879187.40775;497.33172;47248369.88297;2.16882
2063;3883789.63454;497.92175;47518732.93794;2.17566
2064;3887610.39127;498.41159;47778628.67273;2.18134
2065;3890639.12812;498.79989;48038558.06667;2.18584
2066;3892864.97082;499.08525;48299066.31287;2.18914
2067;3894273.78921;499.26587;48589642.81055;2.19123
2068;3894853.40366;499.34018;48880388.29386;2.19208
2069;3894599.59726;499.30764;49165569.86717;2.19171
2070;3893509.27519;499.16786;49457865.76857;2.19009
2071;3891565.19104;498.91861;49737088.09846;2.18721
2072;3888743.78842;498.55690;50058247.95774;2.18303
2073;3885050.99840;498.08346;50371026.35202;2.17755
2074;3880502.51586;497.50032;50673024.30052;2.17079
2075;3875110.58436;496.80905;50979811.93836;2.16277
2076;3868889.26719;496.01144;51286185.82581;2.15351
2077;3861939.93922;495.12051;51622532.29433;2.14314
2078;3854139.38848;494.12043;51948802.77313;2.13149
2079;3845561.79933;493.02074;52273700.24511;2.11864
2080;3836235.36336;491.82505;52594389.90186;2.10465
2081;3826308.77762;490.55241;52912725.74686;2.08972
2082;3816010.89020;489.23217;53269432.47851;2.07418
2083;3805084.83585;487.83139;53608119.80735;2.05766
2084;3793556.40497;486.35339;53942980.58491;2.04018
2085;3781491.74874;484.80663;54269315.91995;2.02182
2086;3768983.96424;483.20307;54587471.78450;2.00274
2087;3755921.73379;481.52843;54958549.52517;1.98274
2088;3742258.49083;479.77673;55309912.52829;1.96174
2089;3728036.24323;477.95336;55649805.18469;1.93981
2090;3713332.71575;476.06830;55993242.06216;1.91705
2091;3698262.72372;474.13625;56322297.89501;1.89363
2092;3682905.05412;472.16731;56711940.22938;1.86967
2093;3667118.88467;470.14345;57070555.48211;1.84493
2094;3650923.97286;468.06718;57432385.68017;1.81945
2095;3634361.33185;465.94376;57789592.19929;1.79327
2096;3617500.75154;463.78215;58123560.15949;1.76650
2097;3600420.01518;461.59231;58505817.65795;1.73925
2098;3583016.64365;459.36111;58856861.66882;1.71135
2099;3565283.62657;457.08764;59211441.37080;1.68279
2100;3547259.38708;454.77684;59560213.08863;1.65362
2101;3528990.03297;452.43462;59912679.50933;1.62390
