Metric Name;Metric Value
T15Year;2031
T15CO2;443.01597
T15ForestSize;41451985.68300
T20Year;2049
T20CO2;483.01281
T20ForestSize;44441858.55348
ForestSize2050;44672044.96976
CO2Concentration2050;484.89204
Temperature2050;2.02246
ForestSize2100;59939226.65821
CO2Concentration2100;452.26949
Temperature2100;1.62180
