Metric Name;Metric Value
T15Year;2031
T15CO2;443.01586
T15ForestSize;40147661.11239
T20Year;2049
T20CO2;483.01055
T20ForestSize;40159682.85552
ForestSize2050;40172219.87061
CO2Concentration2050;485.38564
Temperature2050;2.02836
ForestSize2100;41685842.70541
CO2Concentration2100;455.28894
Temperature2100;1.66006
