Metric Name;Metric Value
T15Year;2031
T15CO2;443.01582
T15ForestSize;42169917.74837
T20Year;2049
T20CO2;483.00986
T20ForestSize;46440094.30742
ForestSize2050;46978567.27947
CO2Concentration2050;486.21704
Temperature2050;2.03828
ForestSize2100;70274864.77117
CO2Concentration2100;475.55552
Temperature2100;1.91107
