Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240475.14819;415.44553;40508433.37150;1.12805
2022;3260464.15730;418.00823;40649645.45704;1.16365
2023;3282141.76767;420.78741;40795317.22119;1.20202
2024;3303657.85353;423.54588;40944244.26099;1.23985
2025;3325006.34237;426.28286;41096712.49578;1.27714
2026;3346181.21744;428.99759;41250535.15599;1.31389
2027;3367174.92146;431.68909;41415625.02222;1.35010
2028;3387979.49754;434.35635;41582794.07855;1.38575
2029;3408587.72070;436.99843;41755057.42128;1.42085
2030;3428991.62920;439.61431;41932050.01715;1.45540
2031;3449183.64000;442.20303;42109962.99116;1.48938
2032;3469154.78185;444.76343;42299094.71737;1.52279
2033;3488897.69547;447.29458;42498428.52976;1.55564
2034;3508397.54184;449.79456;42699487.57019;1.58789
2035;3527647.15235;452.26246;42904488.04503;1.61955
2036;3546637.45058;454.69711;43110016.33183;1.65062
2037;3565357.35691;457.09710;43329444.44338;1.68108
2038;3583795.41885;459.46095;43549410.33033;1.71092
2039;3601940.94579;461.78730;43776414.45079;1.74014
2040;3619782.83140;464.07472;44004181.28349;1.76873
2041;3637310.15722;466.32182;44235560.01769;1.79667
2042;3654509.24362;468.52683;44482155.11319;1.82396
2043;3671365.95791;470.68794;44732825.00266;1.85057
2044;3687867.44366;472.80352;44988749.06078;1.87651
2045;3704001.14567;474.87194;45244722.21288;1.90176
2046;3719753.82268;476.89152;45508118.09429;1.92630
2047;3735108.23111;478.86003;45793421.72739;1.95012
2048;3750047.20272;480.77528;46084149.41984;1.97320
2049;3764556.27424;482.63542;46378512.02967;1.99553
2050;3778621.09586;484.43860;46676010.95599;2.01709
2051;3792227.90143;486.18306;46972204.57709;2.03787
2052;3805359.87398;487.86665;47288893.62739;2.05786
2053;3817998.81642;489.48703;47611749.73505;2.07702
2054;3830129.90767;491.04230;47934097.58401;2.09536
2055;3841738.98441;492.53064;48258503.97942;2.11285
2056;3852810.25509;493.95003;48592273.54071;2.12948
2057;3863325.59226;495.29815;48943147.02515;2.14523
2058;3873267.50311;496.57276;49300638.45911;2.16008
2059;3882622.80978;497.77216;49650805.81135;2.17402
2060;3891378.69084;498.89470;50007771.78930;2.18703
2061;3899520.39406;499.93851;50372081.91713;2.19911
2062;3907031.34176;500.90145;50757958.89571;2.21022
2063;3913895.96365;501.78153;51149509.45638;2.22036
2064;3920104.43121;502.57749;51533012.38703;2.22952
2065;3925648.42460;503.28826;51919132.65258;2.23768
2066;3930518.93401;503.91268;52308252.59721;2.24484
2067;3934703.30887;504.44914;52729861.79197;2.25098
2068;3938190.39089;504.89620;53154058.12371;2.25609
2069;3941029.24162;505.26016;53595642.29691;2.26025
2070;3943127.83858;505.52921;54036473.69902;2.26333
2071;3944517.07280;505.70732;54468593.39654;2.26536
2072;3945055.55460;505.77635;54935161.90560;2.26615
2073;3944811.39389;505.74505;55401057.54495;2.26579
2074;3943792.86056;505.61447;55858951.76629;2.26430
2075;3942009.33827;505.38581;56324380.27673;2.26169
2076;3939485.19857;505.06220;56776102.22303;2.25800
2077;3936281.64111;504.65149;57287595.24402;2.25330
2078;3932299.12244;504.14091;57791743.08065;2.24746
2079;3927598.03276;503.53821;58294291.65785;2.24057
2080;3922201.42088;502.84634;58795124.94684;2.23264
2081;3916240.54049;502.08212;59255946.72981;2.22387
2082;3909895.14284;501.26861;59806325.35074;2.21452
2083;3902946.67660;500.37778;60342185.06807;2.20426
2084;3895416.70681;499.41240;60873782.00818;2.19313
2085;3887359.91698;498.37948;61398941.30781;2.18119
2086;3878874.76660;497.29164;61853955.13567;2.16859
2087;3870122.83507;496.16959;62424867.45854;2.15557
2088;3860904.27835;494.98773;62981384.16852;2.14183
2089;3851261.93966;493.75153;63528517.49686;2.12742
2090;3841218.53297;492.46391;64071479.38295;2.11237
2091;3830827.88804;491.13178;64603402.02445;2.09676
2092;3820207.10167;489.77014;65192640.06567;2.08076
2093;3809239.43830;488.36403;65758943.89237;2.06419
2094;3797932.75348;486.91446;66329662.21630;2.04706
2095;3786308.40515;485.42415;66876450.09979;2.02940
2096;3774403.66476;483.89791;67409874.17471;2.01125
2097;3762199.58193;482.33328;68010727.88181;1.99259
2098;3749665.29626;480.72632;68580607.23904;1.97337
2099;3736815.43925;479.07890;69155014.20796;1.95359
2100;3723675.63251;477.39431;69704098.37541;1.93330
2101;3710286.68457;475.67778;70233111.62605;1.91255
