Metric Name;Metric Value
T15Year;2031
T15CO2;443.01593
T15ForestSize;41998972.84758
T20Year;2048
T20CO2;483.00330
T20ForestSize;45778991.71808
ForestSize2050;46639578.72232
CO2Concentration2050;488.96909
Temperature2050;2.07100
ForestSize2100;69121354.12680
CO2Concentration2100;478.02192
Temperature2100;1.94164
