Metric Name;Metric Value
T15Year;2031
T15CO2;443.01685
T15ForestSize;41676544.88755
T20Year;2050
T20CO2;483.01521
T20ForestSize;45114065.64429
ForestSize2050;45240938.70625
CO2Concentration2050;483.90224
Temperature2050;2.01061
ForestSize2100;64118617.93029
CO2Concentration2100;440.55613
Temperature2100;1.47072
