Year;BRA;COD;AGO;TZA;MOZ;MMR
32;-415491.25000;59936.24842;-177619.97500;-150080.00000;35965.76976;-92707.20000
33;-428189.00000;65822.17697;-183170.60000;-154770.00000;38418.54617;-95604.30000
34;-440886.75000;71844.28365;-188721.22500;-159460.00000;40816.23316;-98501.40000
35;-453584.50000;78004.47906;-194271.85000;-164150.00000;43213.92016;-101398.50000
36;-466282.25000;84304.62310;-199822.47500;-168840.00000;45611.60715;-104295.60000
37;-478980.00000;90746.51886;-205373.10000;-173530.00000;48009.29414;-107192.70000
38;-491677.75000;97331.90624;-210923.72500;-178220.00000;50406.98114;-110089.80000
39;-504375.50000;104062.45529;-216474.35000;-182910.00000;52804.66813;-112986.90000
40;-517073.25000;110939.75914;-222024.97500;-187600.00000;55202.35512;-115884.00000
41;-529771.00000;117965.32674;-227575.60000;-192290.00000;57600.04211;-118781.10000
42;-542468.75000;125140.57522;-233126.22500;-196980.00000;59997.72911;-121678.20000
43;-555166.50000;132466.82193;-238676.85000;-201670.00000;62395.41610;-124575.30000
44;-567864.25000;139945.27617;-244227.47500;-206360.00000;64793.10309;-127472.40000
45;-580562.00000;147577.03063;-249778.10000;-211050.00000;67190.79009;-130369.50000
46;-593259.75000;155363.05252;-255328.72500;-215740.00000;69588.47708;-133266.60000
47;-554284.60249;163304.17432;-260879.35000;-220430.00000;71986.16407;-136163.70000
48;-541145.90374;171401.08436;-266429.97500;-225120.00000;74383.85107;-139060.80000
49;-528007.20499;179654.31698;-271980.60000;-229810.00000;76781.53806;-141957.90000
50;-514868.50623;188064.24253;-277531.22500;-222877.26500;79179.22505;-144855.00000
51;-501729.80748;196631.05703;-283081.85000;-221755.89750;81576.91205;-147752.10000
52;-488591.10873;205354.77161;-288632.47500;-220634.52999;83974.59904;-150649.20000
53;-475452.40998;214235.20175;-294183.10000;-219513.16249;86372.28603;-153546.30000
54;-462313.71122;223271.95627;-299733.72500;-218391.79499;88769.97302;-156443.40000
55;-449175.01247;232464.42620;-305284.35000;-217270.42749;91167.66002;-159340.50000
56;-436036.31372;241811.77345;-310834.97500;-216149.05999;93565.34701;-162237.60000
57;-422897.61496;251312.91943;-316385.60000;-215027.69249;95963.03400;-165134.70000
58;-409758.91621;260966.53356;-304298.86816;-213906.32499;98360.72100;-168031.80000
59;-396620.21746;270771.02172;-301030.81474;-212784.95749;100758.40799;-170928.90000
60;-383481.51871;280724.51483;-297762.76132;-211663.58998;103156.09498;-173826.00000
61;-370342.81995;290824.85734;-294494.70790;-210542.22248;105553.78198;-176723.10000
62;-357204.12120;301069.59597;-291226.65448;-209420.85498;107951.46897;-179620.20000
63;-344065.42245;311455.96857;-287958.60106;-208299.48748;110349.15596;-182517.30000
64;-330926.72369;321980.89328;-284690.54764;-207178.11998;112746.84296;-185414.40000
65;-317788.02494;332640.95793;-281422.49422;-206056.75248;115144.52995;-188311.50000
66;-304649.32619;343432.40991;-278154.44080;-204935.38498;117542.21694;-191208.60000
67;-291510.62743;354351.14648;-274886.38737;-203814.01748;119939.90394;-194105.70000
68;-278371.92868;365392.70569;-271618.33395;-202692.64997;122337.59093;-197002.80000
69;-265233.22993;376552.25785;-268350.28053;-201571.28247;124735.27792;-199899.90000
70;-252094.53118;387824.59789;-265082.22711;-200449.91497;127132.96491;-202797.00000
71;-238955.83242;398979.31201;-261814.17369;-199328.54747;129530.65191;-205694.10000
72;-225817.13367;410134.02613;-258546.12027;-198207.17997;131928.33890;-208591.20000
73;-212678.43492;421288.74025;-255278.06685;-197085.81247;134326.02589;-211488.30000
74;-199539.73616;432443.45437;-252010.01343;-195964.44497;136723.71289;-214385.40000
75;-186401.03741;443598.16849;-248741.96001;-194843.07747;139121.39988;-217282.50000
76;-173262.33866;454752.88262;-245473.90659;-193721.70996;141519.08687;-220179.60000
77;-160123.63991;465907.59674;-242205.85317;-192600.34246;143916.77387;-223076.70000
78;-146984.94115;477062.31086;-238937.79975;-191478.97496;146314.46086;-225973.80000
79;-133846.24240;488217.02498;-235669.74633;-190357.60746;148712.14785;-228870.90000
80;-120707.54365;499371.73910;-232401.69291;-189236.23996;151109.83485;-231768.00000
81;-107568.84489;510526.45322;-229133.63949;-188114.87246;153507.52184;-234665.10000
82;-94430.14614;521681.16734;-225865.58607;-186993.50496;155905.20883;-237562.20000
83;-81291.44739;532835.88146;-222597.53265;-185872.13746;158302.89582;-240459.30000
84;-68152.74863;543990.59559;-219329.47923;-184750.76995;160700.58282;-243356.40000
85;-55014.04988;555145.30971;-216061.42581;-183629.40245;163098.26981;-246253.50000
86;-41875.35113;566300.02383;-212793.37239;-182508.03495;165495.95680;-249150.60000
