Year;BRA;COD;AGO;TZA;MOZ;MMR
34;156100.92470;71844.28365;35660.07364;30054.21375;40928.07054;-81917.79368
35;163945.22529;78004.47906;37968.61452;32436.63238;43495.13907;-82050.95930
36;171789.52588;84304.62310;40277.15541;34819.05102;46120.52681;-82184.12491
37;179633.82647;90746.51886;42585.69629;37201.46965;48804.98514;-82317.29052
38;187478.12706;97331.90624;44894.23717;39583.88828;51549.23911;-82450.45614
39;195322.42766;104062.45529;47202.77805;41966.30691;54353.98465;-82583.62175
40;203166.72825;110939.75914;49511.31894;44348.72555;57219.88567;-82716.78737
41;211011.02884;117965.32674;51819.85982;46731.14418;60147.57096;-82849.95298
42;218855.32943;125140.57522;54128.40070;49113.56281;63137.63107;-82983.11859
43;226699.63002;132466.82193;56436.94158;51495.98145;66190.61496;-83116.28421
44;234543.93061;139945.27617;58745.48247;53878.40008;69307.02657;-83249.44982
45;242388.23120;147577.03063;61054.02335;56260.81871;72487.32126;-83382.61543
46;250232.53179;155363.05252;63362.56423;58643.23734;75731.90206;-83515.78105
47;258076.83239;163304.17432;65671.10511;61025.65598;79041.11589;-83648.94666
48;265921.13298;171401.08436;67979.64600;63408.07461;82415.24959;-79174.04867
49;273765.43357;179654.31698;70288.18688;65790.49324;85854.52583;-77003.18248
50;281609.73416;188064.24253;72596.72776;68172.91188;89359.09895;-74832.31629
51;289454.03475;196631.05703;74905.26864;70555.33051;92929.05062;-72661.45010
52;297298.33534;205354.77161;77213.80953;72937.74914;96564.38548;-70490.58391
53;305142.63593;214235.20175;79522.35041;75320.16777;100265.02665;-68319.71772
54;312986.93652;223271.95627;81830.89129;77702.58641;104030.81111;-66148.85153
55;320831.23712;232464.42620;84139.43217;80085.00504;107861.48508;-63977.98534
56;328675.53771;241811.77345;86447.97306;82467.42367;111756.69934;-61807.11915
57;336519.83830;251312.91943;88756.51394;84849.84230;115716.00439;-59636.25296
58;344364.13889;260966.53356;91065.05482;87232.26094;119738.84577;-57465.38677
59;352208.43948;270771.02172;93373.59571;89614.67957;123824.55919;-55294.52058
60;360052.74007;280724.51483;95682.13659;91997.09820;127972.36574;-53123.65439
61;367897.04066;290824.85734;97990.67747;94379.51684;132181.36719;-50952.78821
62;375741.34125;301069.59597;100299.21835;96761.93547;136450.54119;-48781.92202
63;383585.64185;311455.96857;102607.75924;99144.35410;140778.73673;-46611.05583
64;391429.94244;321980.89328;104916.30012;101526.77273;145164.66951;-44440.18964
65;399274.24303;332640.95793;107224.84100;103909.19137;149606.91763;-42269.32345
66;407118.54362;343432.40991;109533.38188;106291.61000;154103.91730;-40098.45726
67;414962.84421;354351.14648;111841.92277;108674.02863;158653.95885;-37927.59107
68;422807.14480;365392.70569;114150.46365;111056.44727;163255.18287;-35756.72488
69;430651.44539;376552.25785;116459.00453;113438.86590;167905.57677;-33585.85869
70;438495.74598;387824.59789;118767.54541;115821.28453;172602.97149;-31414.99250
71;446340.04658;399204.13846;121076.08630;118203.70316;177345.03867;-29244.12631
72;454184.34717;410684.90408;123384.62718;120586.12180;182129.28821;-27073.26012
73;462028.64776;422260.52623;125693.16806;122968.54043;186953.06625;-24902.39393
74;469872.94835;433924.23980;128001.70894;125350.95906;191813.55363;-22731.52774
75;477717.24894;445668.88068;130310.24983;127733.37770;196707.76493;-20560.66155
76;485561.54953;457486.88486;132618.79071;130115.79633;201632.54809;-18389.79536
77;493405.85012;469370.28905;134927.33159;132498.21496;206523.77304;-16218.92917
78;501250.15071;481310.73296;137235.87247;134880.63359;211414.99800;-14048.06298
79;509094.45131;493299.46340;139544.41336;137263.05223;216306.22295;-11877.19679
80;516938.75190;505327.34021;141852.95424;139645.47086;221197.44790;-9706.33060
81;524783.05249;517384.84437;144161.49512;142027.88949;226088.67286;-7535.46441
82;532627.35308;529462.08811;146470.03600;144410.30813;230979.89781;-5364.59822
83;540471.65367;541548.82737;148778.57689;146792.72676;235871.12277;-3193.73204
84;548315.95426;553634.47666;151087.11777;149175.14539;240762.34772;-1022.86585
85;556160.25485;565708.12629;153395.65865;151557.56402;245653.57268;1148.00034
86;564004.55544;577758.56225;155704.19953;153939.98266;250544.79763;3318.86653
