Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240428.29469;415.43952;40380613.39761;1.12797
2022;3260409.00072;418.00115;40392576.56829;1.16355
2023;3282062.72415;420.77727;40406362.99488;1.20188
2024;3303555.74090;423.53279;40420909.23677;1.23967
2025;3324880.28014;426.26670;40437139.20700;1.27692
2026;3346024.91049;428.97755;40450345.09119;1.31362
2027;3366982.48343;431.66442;40471003.86921;1.34976
2028;3387742.89091;434.32601;40498388.02030;1.38535
2029;3408294.94358;436.96089;40523499.43152;1.42036
2030;3428629.70721;439.56791;40549879.56620;1.45479
2031;3448736.96359;442.14576;40576221.06487;1.48863
2032;3468605.37029;444.69300;40607751.29625;1.52188
2033;3488223.44374;447.20813;40637100.99120;1.55451
2034;3507579.63639;449.68970;40668964.34117;1.58654
2035;3526661.28788;452.13606;40702234.75223;1.61793
2036;3545456.19673;454.54567;40732008.98080;1.64869
2037;3563950.29670;456.91670;40771217.59247;1.67879
2038;3582128.93077;459.24730;40807149.18867;1.70822
2039;3599977.92246;461.53563;40846231.92845;1.73698
2040;3617482.03599;463.77975;40885031.04281;1.76504
2041;3634626.21716;465.97772;40922448.65650;1.79239
2042;3651393.21448;468.12734;40969481.72950;1.81901
2043;3667764.97793;470.22628;41016557.33823;1.84488
2044;3683724.21798;472.27234;41065294.51919;1.86999
2045;3699253.76652;474.26330;41110045.43362;1.89432
2046;3714335.59862;476.19687;41158604.87740;1.91785
2047;3728948.26634;478.07029;41214378.62644;1.94055
2048;3743071.87208;479.88101;41270980.71174;1.96241
2049;3756686.59907;481.62649;41328601.03611;1.98340
2050;3769772.15782;483.30412;41387512.52383;2.00350
2051;3782308.76299;484.91138;41442284.85204;2.02269
2052;3794275.00483;486.44551;41506472.98147;2.04095
2053;3805648.34988;487.90363;41572000.84061;2.05825
2054;3816407.94769;489.28307;41635909.75853;2.07456
2055;3826532.63590;490.58111;41702822.33064;2.08987
2056;3836000.74860;491.79497;41771260.41144;2.10415
2057;3844790.37126;492.92184;41845414.62499;2.11737
2058;3852879.84693;493.95895;41921200.18677;2.12952
2059;3860249.64244;494.90380;41992394.16251;2.14055
2060;3866881.19733;495.75400;42062793.22574;2.15047
2061;3872755.30271;496.50709;42136970.77508;2.15923
2062;3877851.95996;497.16051;42220637.08475;2.16683
2063;3882152.58375;497.71187;42306135.27653;2.17323
2064;3885642.74390;498.15933;42383685.64558;2.17842
2065;3888160.40484;498.48210;42454652.60660;2.18216
2066;3889785.45143;498.69044;42558338.69718;2.18457
2067;3890456.59567;498.77649;42660481.93741;2.18556
2068;3890181.62865;498.74123;42761392.67599;2.18516
2069;3888954.71456;498.58394;42859818.60875;2.18334
2070;3886772.64211;498.30418;42958216.51394;2.18010
2071;3883634.83683;497.90190;43056614.41913;2.17544
2072;3879542.95547;497.37730;43161430.95167;2.16936
2073;3874502.36456;496.73107;43263951.61092;2.16186
2074;3868523.87144;495.96460;43362541.05421;2.15296
2075;3861621.15685;495.07964;43463511.15624;2.14266
2076;3853811.11633;494.07835;43564481.25828;2.13099
2077;3845220.43520;492.97698;43673651.35721;2.11812
2078;3835704.25360;491.75696;43778054.31783;2.10384
2079;3825350.93178;490.42961;43877337.75078;2.08827
2080;3814193.27719;488.99914;43980582.77471;2.07143
2081;3802407.61107;487.48816;44083827.79865;2.05360
2082;3790260.21944;485.93080;44187085.25472;2.03517
2083;3777454.45511;484.28903;44290484.49472;2.01567
2084;3764018.01632;482.56641;44394235.73472;1.99514
2085;3750029.56444;480.77302;44497986.97472;1.97370
2086;3735616.46667;478.92519;44601738.21473;1.95152
2087;3721023.93082;477.05435;44705495.67079;1.92897
2088;3706012.73439;475.12984;44809250.01883;1.90569
2089;3690596.06612;473.15334;44913004.36686;1.88169
2090;3674819.02292;471.13064;45016758.71490;1.85702
2091;3658757.55694;469.07148;45120513.06293;1.83180
2092;3642594.73246;466.99932;45224270.51900;1.80630
2093;3626166.52421;464.89314;45328026.42105;1.78028
2094;3609479.85286;462.75383;45431782.32310;1.75372
2095;3592561.41719;460.58480;45535538.22515;1.72667
2096;3575457.14147;458.39194;45639298.37430;1.69920
2097;3558289.17402;456.19092;45743060.21787;1.67149
2098;3540951.69807;453.96817;45846885.75443;1.64337
2099;3523448.46227;451.72416;45951414.32099;1.61484
2100;3505795.44650;449.46095;46055942.88755;1.58593
2101;3488020.61839;447.18213;46160471.45411;1.55667
