Metric Name;Metric Value
T15Year;2031
T15CO2;443.01767
T15ForestSize;41456706.26617
T20Year;2050
T20CO2;483.01543
T20ForestSize;44419187.65284
ForestSize2050;44555904.75737
CO2Concentration2050;484.11049
Temperature2050;2.01311
ForestSize2100;59535780.28949
CO2Concentration2100;440.67093
Temperature2100;1.47226
