Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240430.44902;415.43980;40382383.26176;1.12797
2022;3260412.54115;418.00161;40398074.78846;1.16356
2023;3282068.57971;420.77802;40415635.67749;1.20189
2024;3303564.07522;423.53386;40435005.41274;1.23968
2025;3324891.14480;426.26810;40456225.49484;1.27694
2026;3346041.51641;428.97968;40479337.95888;1.31365
2027;3367006.49987;431.66750;40504385.35313;1.34981
2028;3387776.50032;434.33032;40531123.16796;1.38540
2029;3408342.30053;436.96696;40559748.76429;1.42044
2030;3428693.94509;439.57615;40590303.17141;1.45489
2031;3448821.01266;442.15654;40622827.79426;1.48877
2032;3468712.60118;444.70674;40657364.38090;1.52205
2033;3488357.31357;447.22530;40693954.98708;1.55474
2034;3507743.24405;449.71067;40732641.93765;1.58681
2035;3526857.96533;452.16128;40773467.78482;1.61825
2036;3545688.51688;454.57545;40816475.26295;1.64907
2037;3564221.39445;456.95146;40861707.23979;1.67923
2038;3582442.54123;459.28751;40909206.66410;1.70873
2039;3600337.34078;461.58171;40959016.50920;1.73756
2040;3617890.61219;463.83213;41011179.71267;1.76569
2041;3635086.60776;466.03674;41065739.11168;1.79312
2042;3651909.01359;468.19346;41122737.37399;1.81983
2043;3668340.95351;470.30012;41182216.92441;1.84579
2044;3684364.99682;472.35449;41244219.86649;1.87100
2045;3699963.17031;474.35425;41308787.89933;1.89543
2046;3715116.83395;476.29703;41376945.47948;1.91907
2047;3729806.75732;478.18035;41447895.60195;1.94189
2048;3744013.45986;480.00173;41521532.57711;1.96387
2049;3757717.02345;481.75859;41597895.55083;1.98499
2050;3770897.13120;483.44835;41677022.76958;2.00523
2051;3783533.11715;485.06835;41758951.46451;2.02457
2052;3795604.02459;486.61590;41843717.72977;2.04298
2053;3807065.82365;488.08536;41929800.08821;2.06040
2054;3817908.23997;489.47542;42017991.08335;2.07684
2055;3828109.56148;490.78328;42109237.85745;2.09226
2056;3837648.07224;492.00616;42202714.32971;2.10664
2057;3846502.39934;493.14133;42298365.08545;2.11995
2058;3854651.45065;494.18608;42396209.26062;2.13218
2059;3862074.49335;495.13776;42496887.06243;2.14329
2060;3868751.14029;495.99374;42600290.95724;2.15327
2061;3874661.97043;496.75153;42705935.76022;2.16209
2062;3879788.49865;497.40878;42813833.56434;2.16972
2063;3884113.31898;497.96325;42924032.89474;2.17615
2064;3887620.29405;498.41286;43036521.79157;2.18136
2065;3890294.78065;498.75574;43151287.14203;2.18533
2066;3892123.82879;498.99023;43268331.73163;2.18805
2067;3893096.39676;499.11492;43387655.47182;2.18949
2068;3893203.56920;499.12866;43509255.68212;2.18965
2069;3892438.77434;499.03061;43633126.68029;2.18851
2070;3890797.99669;498.82026;43759259.62026;2.18608
2071;3888262.47415;498.49519;43885670.24813;2.18232
2072;3884805.23146;498.05195;44013612.90347;2.17719
2073;3880450.27707;497.49363;44144086.38546;2.17072
2074;3875206.10213;496.82130;44276057.68090;2.16292
2075;3869084.78958;496.03651;44409405.65132;2.15381
2076;3862102.39201;495.14133;44543955.57377;2.14339
2077;3854377.66687;494.15098;44679822.26401;2.13185
2078;3845775.35544;493.04812;44818159.19162;2.11897
2079;3836375.60693;491.84303;44959444.83336;2.10487
2080;3826208.25918;490.53952;45101836.58601;2.08957
2081;3815438.45822;489.15878;45245303.73474;2.07333
2082;3804329.17056;487.73451;45389812.69896;2.05653
2083;3792595.58077;486.23020;45535474.95777;2.03873
2084;3780262.09172;484.64899;45682454.98066;2.01996
2085;3767400.17678;483.00002;45830358.16442;2.00033
2086;3753913.50226;481.27096;45977298.58830;1.97967
2087;3740079.49896;479.49737;46124239.01218;1.95840
2088;3725688.52976;477.65238;46271179.43606;1.93620
2089;3710766.13874;475.73925;46418119.85994;1.91308
2090;3695379.63063;473.76662;46565060.28382;1.88915
2091;3679636.03001;471.74821;46712000.70770;1.86457
2092;3663717.98259;469.70743;46858941.13157;1.83960
2093;3647438.09493;467.62027;47005881.55545;1.81396
2094;3630808.06601;465.48821;47152821.97933;1.78765
2095;3613865.92583;463.31614;47299762.40321;1.76072
2096;3596675.10148;461.11219;47446707.07419;1.73327
2097;3579381.16987;458.89502;47593651.88557;1.70552
2098;3561851.42797;456.64762;47740661.16695;1.67726
2099;3544091.71123;454.37073;47888373.47833;1.64849
2100;3526123.83668;452.06716;48061151.30547;1.61923
2101;3507981.67225;449.74124;48221396.37473;1.58954
