Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240432.47543;415.44006;40373369.52177;1.12797
2022;3260420.85889;418.00267;40373867.55805;1.16357
2023;3282085.13826;420.78015;40375407.92576;1.20192
2024;3303593.57382;423.53764;40376933.51257;1.23973
2025;3324938.31347;426.27414;40379350.45987;1.27702
2026;3346111.83953;428.98870;40379573.49015;1.31377
2027;3367105.20107;431.68015;40386993.23002;1.34998
2028;3387908.92022;434.34730;40392916.24399;1.38563
2029;3408514.04526;436.98898;40400278.98444;1.42073
2030;3428910.77192;439.60395;40408636.98945;1.45526
2031;3449089.12973;442.19091;40416677.02935;1.48922
2032;3469038.03362;444.74847;40429620.55398;1.52260
2033;3488746.26724;447.27516;40440092.33170;1.55538
2034;3508202.56032;449.76956;40452780.55333;1.58757
2035;3527394.54013;452.23007;40466572.59205;1.61914
2036;3546310.30330;454.65517;40476559.14560;1.65008
2037;3564932.49775;457.04263;40495084.01457;1.68039
2038;3583248.58880;459.39084;40509708.71644;1.71004
2039;3601244.72897;461.69804;40526849.60013;1.73902
2040;3618906.02018;463.96231;40543060.09628;1.76732
2041;3636217.75481;466.18176;40557230.55692;1.79493
2042;3653163.03667;468.35424;40580346.21586;1.82182
2043;3669724.17976;470.47746;40602822.49012;1.84798
2044;3685884.26718;472.54927;40626266.84506;1.87339
2045;3701626.51194;474.56750;40645019.98198;1.89804
2046;3716919.15822;476.52810;40666609.13285;1.92188
2047;3731748.52022;478.42930;40695450.90400;1.94490
2048;3746094.17832;480.26848;40724395.13381;1.96709
2049;3759936.40115;482.04313;40753621.14947;1.98841
2050;3773255.58045;483.75072;40779777.21878;2.00886
2051;3786032.37131;485.38877;40802504.23891;2.02840
2052;3798244.84696;486.95447;40836071.04837;2.04701
2053;3809870.20024;488.44490;40870202.54537;2.06467
2054;3820887.67045;489.85739;40901931.03862;2.08136
2055;3831277.31954;491.18940;40928999.36366;2.09705
2056;3841018.21757;492.43823;40959777.87218;2.11173
2057;3850087.39833;493.60095;40999443.23210;2.12535
2058;3858462.64999;494.67470;41039926.32091;2.13790
2059;3866124.88237;495.65704;41072961.26208;2.14936
2060;3873055.95089;496.54563;41104578.11688;2.15971
2061;3879236.96506;497.33807;41137734.64048;2.16892
2062;3884647.74061;498.03176;41182857.04184;2.17697
2063;3889269.28267;498.62427;41228973.30229;2.18383
2064;3893088.09850;499.11386;41261510.42568;2.18950
2065;3896092.87062;499.49909;41290986.44398;2.19395
2066;3898272.20780;499.77849;41317668.17552;2.19718
2067;3899612.11254;499.95027;41368802.33319;2.19917
2068;3900100.36949;500.01287;41419338.37515;2.19989
2069;3899732.76271;499.96574;41460208.96324;2.19934
2070;3898506.93842;499.80858;41504845.97179;2.19753
2071;3896424.10886;499.54155;41535051.59989;2.19445
2072;3893485.50663;499.16481;41587207.93821;2.19010
2073;3889693.31823;498.67863;41637515.74192;2.18447
2074;3885057.35434;498.08428;41684334.99130;2.17760
2075;3879590.87768;497.38345;41728524.90020;2.16948
2076;3873309.81530;496.57818;41774511.39753;2.16013
2077;3866328.88788;495.68319;41832617.14368;2.14973
2078;3858514.94770;494.68140;41886200.77479;2.13807
2079;3849942.14013;493.58233;41933562.55360;2.12525
2080;3840644.08755;492.39027;41984885.92341;2.11131
2081;3830782.43407;491.12595;42036209.29322;2.09649
2082;3820604.74399;489.82112;42099189.97593;2.08116
2083;3809835.66842;488.44047;42153670.85629;2.06490
2084;3798503.32852;486.98761;42198454.12488;2.04773
2085;3786680.10072;485.47181;42248966.98584;2.02977
2086;3774481.28085;483.90786;42299479.84679;2.01118
2087;3762131.65090;482.32457;42358654.29322;1.99230
2088;3749409.99516;480.69359;42417978.04186;1.97278
2089;3736328.62310;479.01649;42475061.74303;1.95265
2090;3722929.04332;477.29860;42532145.44420;1.93195
2091;3709280.61186;475.54880;42589229.14537;1.91080
2092;3695551.25987;473.78862;42646312.84653;1.88944
2093;3681590.73652;471.99881;42703396.54770;1.86764
2094;3667405.33160;470.18017;42760480.24887;1.84540
2095;3653019.41383;468.33582;42817563.95004;1.82277
2096;3638474.92748;466.47114;42874651.89830;1.79979
2097;3623883.68385;464.60047;42931739.98697;1.77665
2098;3609148.86574;462.71139;42988892.54564;1.75318
2099;3594273.86788;460.80434;43046748.13431;1.72940
2100;3579273.26750;458.88119;43104603.72297;1.70531
2101;3564172.60801;456.94521;43162459.31164;1.68097
