Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240485.67925;415.44688;40491405.98525;1.12807
2022;3260491.16757;418.01169;40616152.62843;1.16370
2023;3282197.66601;420.79457;40745110.35888;1.20212
2024;3303753.21868;423.55810;40877093.57679;1.24002
2025;3325152.10241;426.30155;41012382.92946;1.27739
2026;3346388.66586;429.02419;41148786.30734;1.31425
2027;3367455.73367;431.72509;41296211.08589;1.35058
2028;3388345.74813;434.40330;41445463.78186;1.38638
2029;3409050.59706;437.05777;41607468.53483;1.42164
2030;3429561.45926;439.68737;41773878.07173;1.45636
2031;3449871.54222;442.29122;41938977.81675;1.49054
2032;3469972.32253;444.86825;42117159.66841;1.52416
2033;3489854.54464;447.41725;42296567.50656;1.55723
2034;3509509.91093;449.93717;42481329.17672;1.58973
2035;3528929.36715;452.42684;42669909.69639;1.62166
2036;3548104.34950;454.88517;42858834.20810;1.65302
2037;3567024.30154;457.31081;43061594.76102;1.68379
2038;3585678.30494;459.70235;43264766.27065;1.71397
2039;3604056.23487;462.05849;43474846.79159;1.74355
2040;3622147.55065;464.37789;43685690.95180;1.77252
2041;3639936.09891;466.65847;43900060.13821;1.80086
2042;3657410.50848;468.89878;44135204.48527;1.82856
2043;3674556.18439;471.09695;44374428.41814;1.85561
2044;3691360.99426;473.25141;44617375.19052;1.88201
2045;3707813.13644;475.36066;44860289.40014;1.90773
2046;3723899.81270;477.42305;45111064.52242;1.93276
2047;3739605.67721;479.43663;45374922.53836;1.95710
2048;3754915.60398;481.39944;45643852.76752;1.98073
2049;3769815.77002;483.30971;45916152.82756;2.00363
2050;3784292.46299;485.16570;46191320.39834;2.02579
2051;3798332.01844;486.96564;46468227.27363;2.04720
2052;3811918.15449;488.70746;46762776.45795;2.06784
2053;3825033.75020;490.38894;47063300.90204;2.08769
2054;3837700.30422;492.01286;47377732.73397;2.10680
2055;3849845.01130;493.56987;47687225.55573;2.12507
2056;3861473.29152;495.06068;48005903.99526;2.14250
2057;3872567.62393;496.48303;48341582.21971;2.15908
2058;3883111.10245;497.83476;48683773.33894;2.17479
2059;3893089.90116;499.11409;49025959.99911;2.18962
2060;3902491.14620;500.31938;49371125.86927;2.20355
2061;3911301.24044;501.44888;49723528.56007;2.21658
2062;3919504.12346;502.50053;50097390.19318;2.22868
2063;3927084.71274;503.47240;50476817.02105;2.23985
2064;3934033.63271;504.36329;50848087.45980;2.25006
2065;3940342.94032;505.17217;51222083.52028;2.25931
2066;3946003.93838;505.89794;51599079.25982;2.26760
2067;3951002.62154;506.53880;52018476.34767;2.27491
2068;3955325.96670;507.09307;52443196.97764;2.28123
2069;3958970.08296;507.56027;52864159.03068;2.28654
2070;3961932.30228;507.94004;53293018.40826;2.29086
2071;3964212.54495;508.23238;53713166.08126;2.29418
2072;3965808.55520;508.43699;54166178.25788;2.29651
2073;3966717.87582;508.55357;54623149.45072;2.29783
2074;3966945.38022;508.58274;55082098.47367;2.29816
2075;3966334.27019;508.50439;55542632.22867;2.29727
2076;3964979.86888;508.33075;55989459.41953;2.29530
2077;3962964.08981;508.07232;56481626.24896;2.29237
2078;3960182.71309;507.71573;56971827.18491;2.28832
2079;3956694.77976;507.26856;57460801.13660;2.28323
2080;3952522.97014;506.73371;57947798.77786;2.27715
2081;3947793.67303;506.12739;58394261.51909;2.27025
2082;3942691.02244;505.47321;58917205.97406;2.26279
2083;3936998.87505;504.74345;59431361.17350;2.25446
2084;3930737.47330;503.94070;59940786.25687;2.24528
2085;3923960.66212;503.07188;60443326.97686;2.23533
2086;3916765.51939;502.14943;60875512.05666;2.22475
2087;3909312.18000;501.19387;61423291.24762;2.21377
2088;3901422.85029;500.18242;61956586.78278;2.20212
2089;3893110.20441;499.11669;62480509.10698;2.18982
2090;3884406.39915;498.00082;63000357.21564;2.17692
2091;3875364.37994;496.84159;63509166.07971;2.16349
2092;3866096.94613;495.65345;64091241.02702;2.14969
2093;3856486.98404;494.42141;64646515.74243;2.13534
2094;3846543.36657;493.14659;65203352.96307;2.12047
2095;3836286.61148;491.83162;65742346.96976;2.10508
2096;3825752.93796;490.48115;66265132.88709;2.08923
2097;3814984.24507;489.10054;66845572.68676;2.07299
2098;3803953.58858;487.68636;67405062.35944;2.05630
2099;3792650.35880;486.23723;67966550.51931;2.03916
2100;3781016.73124;484.74573;68502696.35298;2.02145
2101;3769115.22268;483.21990;69018771.26983;2.00329
