Year;BRA;COD;AGO;TZA;MOZ;MMR
32;-415491.25000;-104256.29553;-177619.97500;-150080.00000;-74556.77000;-92707.20000
33;-428189.00000;-104150.68053;-183170.60000;-154770.00000;-76875.08000;-95604.30000
34;-440886.75000;-104045.06553;-188721.22500;-159460.00000;-79193.39000;-98501.40000
35;-453584.50000;-103939.45054;-194271.85000;-164150.00000;-81511.70000;-101398.50000
36;-466282.25000;-103833.83554;-199822.47500;-168840.00000;-83830.01000;-104295.60000
37;-478980.00000;-103728.22054;-205373.10000;-173530.00000;-86148.32000;-107192.70000
38;-491677.75000;-103622.60555;-210923.72500;-178220.00000;-88466.63000;-110089.80000
39;-504375.50000;-103516.99055;-216474.35000;-182910.00000;-90784.94000;-112986.90000
40;-517073.25000;-103411.37556;-222024.97500;-187600.00000;-93103.25000;-115884.00000
41;-529771.00000;-103305.76056;-227575.60000;-192290.00000;-95421.56000;-118781.10000
42;-542468.75000;-103200.14556;-233126.22500;-196980.00000;-97739.87000;-121678.20000
43;-555166.50000;-103094.53057;-238676.85000;-201670.00000;-100058.18000;-124575.30000
44;-567864.25000;-102988.91557;-244227.47500;-206360.00000;-102376.49000;-127472.40000
45;-580562.00000;-102883.30057;-249778.10000;-211050.00000;-104694.80000;-130369.50000
46;-593259.75000;-102777.68558;-255328.72500;-215740.00000;-107013.11000;-133266.60000
47;-605957.50000;-102672.07058;-260879.35000;-220430.00000;-109331.42000;-136163.70000
48;-618655.25000;-102566.45559;-266429.97500;-225120.00000;-111649.73000;-139060.80000
49;-631353.00000;-102460.84059;-271980.60000;-229810.00000;-113968.04000;-141957.90000
50;-644050.75000;-102355.22559;-277531.22500;-234500.00000;-116286.35000;-144855.00000
51;-656748.50000;-102249.61060;-283081.85000;-239190.00000;-118604.66000;-147752.10000
52;-669446.25000;-102143.99560;-288632.47500;-243880.00000;-120922.97000;-150649.20000
53;-682144.00000;-102038.38060;-294183.10000;-248570.00000;-123241.28000;-153546.30000
54;-694841.75000;-101932.76561;-299733.72500;-253260.00000;-125559.59000;-156443.40000
55;-707539.50000;-101827.15061;-305284.35000;-257950.00000;-127877.90000;-159340.50000
56;-720237.25000;-101721.53561;-310834.97500;-262640.00000;-130196.21000;-162237.60000
57;-732935.00000;-101615.92062;-316385.60000;-267330.00000;-132514.52000;-165134.70000
58;-745632.75000;-101510.30562;-321936.22500;-272020.00000;-134832.83000;-168031.80000
59;-758330.50000;-101404.69063;-327486.85000;-276710.00000;-137151.14000;-170928.90000
60;-771028.25000;-101299.07563;-333037.47500;-281400.00000;-139469.45000;-173826.00000
61;-783726.00000;-101193.46063;-338588.10000;-286090.00000;-141787.76000;-176723.10000
62;-796423.75000;-101087.84564;-344138.72500;-290780.00000;-144106.07000;-179620.20000
63;-809121.50000;-100982.23064;-349689.35000;-295470.00000;-146424.38000;-182517.30000
64;-821819.25000;-100876.61564;-355239.97500;-300160.00000;-148742.69000;-185414.40000
65;-834517.00000;-100771.00065;-360790.60000;-304850.00000;-151061.00000;-188311.50000
66;-847214.75000;-100665.38565;-366341.22500;-309540.00000;-153379.31000;-191208.60000
67;-859912.50000;-100559.77066;-371891.85000;-314230.00000;-155697.62000;-194105.70000
68;-872610.25000;-100454.15566;-377442.47500;-318920.00000;-158015.93000;-197002.80000
69;-885308.00000;-100348.54066;-382993.10000;-323610.00000;-160334.24000;-199899.90000
70;-898005.75000;-100242.92567;-388543.72500;-328300.00000;-162652.55000;-202797.00000
71;-910703.50000;-100137.31067;-394094.35000;-332990.00000;-164970.86000;-205694.10000
72;-923401.25000;-100031.69567;-399644.97500;-337680.00000;-167289.17000;-208591.20000
73;-936099.00000;-99926.08068;-405195.60000;-342370.00000;-169607.48000;-211488.30000
74;-948796.75000;-99820.46568;-410746.22500;-347060.00000;-171925.79000;-214385.40000
75;-961494.50000;-99714.85068;-416296.85000;-351750.00000;-174244.10000;-217282.50000
76;-974192.25000;-99609.23569;-421847.47500;-356440.00000;-176562.41000;-220179.60000
77;-986890.00000;-99503.62069;-427398.10000;-361130.00000;-178880.72000;-223076.70000
78;-999587.75000;-99398.00570;-432948.72500;-365820.00000;-181199.03000;-225973.80000
79;-1012285.50000;-99292.39070;-438499.35000;-370510.00000;-183517.34000;-228870.90000
80;-1024983.25000;-99186.77570;-444049.97500;-375200.00000;-185835.65000;-231768.00000
81;-1037681.00000;-99081.16071;-449600.60000;-379890.00000;-188153.96000;-234665.10000
82;-1050378.75000;-98975.54571;-455151.22500;-384580.00000;-190472.27000;-237562.20000
83;-1063076.50000;-98869.93071;-460701.85000;-389270.00000;-192790.58000;-240459.30000
84;-1075774.25000;-98764.31572;-466252.47500;-393960.00000;-195108.89000;-243356.40000
85;-1088472.00000;-98658.70072;-471803.10000;-398650.00000;-197427.20000;-246253.50000
86;-1101169.75000;-98553.08572;-477353.72500;-403340.00000;-199745.51000;-249150.60000
