Metric Name;Metric Value
T15Year;2031
T15CO2;443.01714
T15ForestSize;42769158.58402
T20Year;2049
T20CO2;483.00808
T20ForestSize;48142962.31845
ForestSize2050;48866230.05371
CO2Concentration2050;486.50482
Temperature2050;2.04171
ForestSize2100;76310843.89344
CO2Concentration2100;472.00624
Temperature2100;1.86793
