Metric Name;Metric Value
T15Year;2031
T15CO2;443.01400
T15ForestSize;43002707.32523
T20Year;2047
T20CO2;482.99971
T20ForestSize;48510639.23061
ForestSize2050;49954804.20805
CO2Concentration2050;490.38535
Temperature2050;2.08778
ForestSize2100;82554443.75217
CO2Concentration2100;500.36470
Temperature2100;2.20496
