Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240451.02442;415.44244;40544234.16310;1.12801
2022;3260403.34438;418.00043;40722424.75332;1.16354
2023;3282016.17011;420.77130;40905621.40946;1.20179
2024;3303443.57978;423.51841;41092573.47407;1.23947
2025;3324678.71383;426.24086;41283578.34111;1.27657
2026;3345714.73232;428.93779;41476460.86340;1.31308
2027;3366543.21715;431.60810;41681145.58583;1.34901
2028;3387155.31936;434.25068;41888409.86207;1.38434
2029;3407542.89201;436.86447;42101264.48269;1.41907
2030;3427697.00869;439.44833;42319378.86598;1.45321
2031;3447609.05706;442.00116;42539065.56215;1.48673
2032;3467268.98331;444.52166;42770580.09188;1.51964
2033;3486666.27877;447.00850;43004164.46610;1.55192
2034;3505790.87694;449.46037;43244600.45906;1.58358
2035;3524631.87458;451.87588;43489802.64198;1.61459
2036;3543178.88237;454.25370;43736315.08487;1.64496
2037;3561413.88412;456.59152;43997497.12657;1.67466
2038;3579326.53811;458.88802;44260015.59534;1.70368
2039;3596904.54707;461.14161;44530386.08558;1.73202
2040;3614135.11770;463.35066;44802480.75044;1.75967
2041;3631005.55214;465.51353;45079236.10519;1.78660
2042;3647500.33154;467.62825;45372207.30302;1.81282
2043;3663603.43607;469.69275;45670270.16288;1.83830
2044;3679300.06401;471.70514;45974621.31411;1.86302
2045;3694575.65792;473.66355;46280072.77093;1.88698
2046;3709415.06015;475.56603;46593031.80555;1.91016
2047;3723800.49844;477.41032;46920621.63951;1.93254
2048;3737714.01485;479.19410;47254654.35935;1.95410
2049;3751138.96288;480.91525;47593355.66681;1.97483
2050;3764058.77780;482.57164;47936177.37916;1.99470
2051;3776457.33584;484.16120;48279395.92169;2.01371
2052;3788315.41143;485.68146;48644239.40773;2.03183
2053;3799606.80208;487.12908;49016236.27703;2.04903
2054;3810317.00007;488.50218;49388801.12557;2.06530
2055;3820426.28455;489.79824;49764400.87443;2.08061
2056;3829917.89844;491.01512;50150405.95731;2.09495
2057;3838767.12171;492.14963;50555104.59993;2.10828
2058;3846955.80577;493.19946;50967532.96209;2.12059
2059;3854468.28980;494.16260;51373757.91647;2.13186
2060;3861289.73105;495.03715;51785462.18810;2.14207
2061;3867403.27586;495.82093;52206593.90919;2.15121
2062;3872789.68116;496.51150;52651974.82020;2.15925
2063;3877430.98182;497.10654;53104177.13200;2.16616
2064;3881315.34418;497.60453;53549483.56950;2.17194
2065;3884433.33560;498.00427;53994101.61070;2.17658
2066;3886775.04303;498.30449;54442699.90186;2.18006
2067;3888325.55316;498.50328;54929956.83467;2.18236
2068;3889071.63114;498.59893;55421024.65960;2.18347
2069;3889008.72138;498.59086;55909233.12429;2.18337
2070;3888133.12582;498.47861;56408112.94638;2.18208
2071;3886418.24517;498.25875;56893221.17532;2.17953
2072;3883807.87033;497.92409;57421276.70294;2.17565
2073;3880332.92661;497.47858;57949909.04985;2.17049
2074;3875846.44640;496.90339;58468181.14467;2.16382
2075;3870438.83898;496.21011;58994382.32151;2.15577
2076;3864131.54117;495.40148;59504812.39704;2.14636
2077;3857016.55775;494.48930;60070676.46502;2.13574
2078;3848968.60601;493.45751;60628773.77205;2.12370
2079;3840062.58579;492.31572;61182616.36144;2.11034
2080;3830327.05326;491.06757;61734051.33845;2.09571
2081;3819919.76737;489.73330;62242474.66039;2.08003
2082;3809037.04851;488.33808;62846737.13094;2.06359
2083;3797426.12046;486.84950;63433714.70626;2.04600
2084;3785089.77594;485.26792;64013333.77963;2.02726
2085;3772112.26550;483.60414;64583137.17626;2.00747
2086;3758618.03788;481.87411;65086066.30816;1.98683
2087;3744801.56887;480.10277;65719208.66709;1.96561
2088;3730355.84230;478.25075;66344688.01347;1.94335
2089;3715339.28500;476.32555;66948486.31830;1.92012
2090;3699804.44816;474.33390;67542594.62578;1.89599
2091;3683831.82229;472.28613;68130274.43839;1.87108
2092;3667544.73893;470.19804;68793305.08278;1.84556
2093;3650795.74319;468.05074;69428710.86753;1.81921
2094;3633599.35561;465.84607;70066751.83278;1.79203
2095;3615991.17247;463.58861;70677323.63626;1.76406
2096;3598025.32955;461.28530;71276262.03703;1.73539
2097;3579746.63809;458.94188;71951918.31222;1.70607
2098;3561073.39637;456.54787;72591851.35953;1.67597
2099;3542020.87706;454.10524;73235832.32290;1.64510
2100;3522619.45577;451.61788;73847360.65682;1.61349
2101;3502917.76155;449.09202;74442439.35940;1.58121
