Year;BRA;COD;AGO;TZA;MOZ;MMR
33;-428189.00000;65822.17697;-71866.86739;13711.72954;38418.54617;-95604.30000
34;-440886.75000;71844.28365;-71220.69264;15031.13779;40928.07054;-98501.40000
35;-453584.50000;78004.47906;-70574.51789;16350.54604;43495.13907;-101398.50000
36;-466282.25000;84304.62310;-69928.34314;17669.95428;46120.52681;-104295.60000
37;-478980.00000;90746.51886;-69282.16839;18989.36253;48804.98514;-107192.70000
38;-491677.75000;97331.90624;-68635.99365;20308.77078;51549.23911;-110089.80000
39;-504375.50000;104062.45529;-67989.81890;21628.17902;54353.98465;-112986.90000
40;-517073.25000;110939.75914;-67343.64415;22947.58727;57219.88567;-115884.00000
41;-529771.00000;117965.32674;-66697.46940;24266.99551;60147.57096;-118781.10000
42;-542468.75000;125140.57522;-66051.29465;25586.40376;63137.63107;-121678.20000
43;-555166.50000;132466.82193;-65405.11991;26905.81201;66190.61496;-124575.30000
44;-567864.25000;139945.27617;-64758.94516;28225.22025;69307.02657;-127472.40000
45;-580562.00000;147577.03063;-64112.77041;29544.62850;72487.32126;-130369.50000
46;-593259.75000;155363.05252;-63466.59566;30864.03675;75731.90206;-133266.60000
47;-605957.50000;163304.17432;-62820.42091;32183.44499;79041.11589;-136163.70000
48;-618655.25000;171401.08436;-62174.24617;33502.85324;82286.09603;-131143.58923
49;-631353.00000;179654.31698;-61528.07142;34822.26149;85531.07618;-130082.08385
50;-644050.75000;188064.24253;-60881.89667;36141.66973;88776.05632;-129020.57847
51;-656748.50000;196631.05703;-60235.72192;37461.07798;92021.03647;-127959.07308
52;-669446.25000;205354.77161;-59589.54717;38780.48623;95266.01661;-126897.56770
53;-682144.00000;214235.20175;-58943.37243;40099.89447;98510.99676;-125836.06232
54;-694841.75000;223271.95627;-58297.19768;41419.30272;101755.97690;-124774.55693
55;-707539.50000;232464.42620;-57651.02293;42738.71097;105000.95705;-123713.05155
56;-720237.25000;241811.77345;-57004.84818;44058.11921;108245.93719;-122651.54617
57;-732935.00000;251312.91943;-56358.67343;45377.52746;111490.91734;-121590.04078
58;-745632.75000;260966.53356;-55712.49869;46696.93571;114735.89748;-120528.53540
59;-758330.50000;270771.02172;-55066.32394;48016.34395;117980.87763;-119467.03002
60;-771028.25000;280724.51483;-54420.14919;49335.75220;121225.85777;-118405.52463
61;-783726.00000;290824.85734;-53773.97444;50655.16045;124470.83792;-117344.01925
62;-796423.75000;301069.59597;-53127.79969;51974.56869;127715.81806;-116282.51387
63;-809121.50000;311455.96857;-52481.62495;53293.97694;130960.79821;-115221.00848
64;-821819.25000;321980.89328;-51835.45020;54613.38519;134205.77835;-114159.50310
65;-834517.00000;332640.95793;-51189.27545;55932.79343;137450.75850;-113097.99772
66;-847214.75000;343432.40991;-50543.10070;57252.20168;140695.73864;-112036.49233
67;-859912.50000;354351.14648;-49896.92595;58571.60993;143940.71878;-110974.98695
68;-872610.25000;365392.70569;-49250.75121;59891.01817;147185.69893;-109913.48157
69;-885308.00000;376552.25785;-48604.57646;61210.42642;150430.67907;-108851.97618
70;-898005.75000;387824.59789;-47958.40171;62529.83467;153675.65922;-107790.47080
71;-910703.50000;399204.13846;-47312.22696;63849.24291;156920.63936;-106728.96542
72;-923401.25000;410684.90408;-46666.05221;65168.65116;160165.61951;-105667.46003
73;-936099.00000;422260.52623;-46019.87746;66488.05941;163410.59965;-104605.95465
74;-948796.75000;433924.23980;-45373.70272;67807.46765;166655.57980;-103544.44927
75;-961494.50000;445668.88068;-44727.52797;69126.87590;169900.55994;-102482.94388
76;-974192.25000;457486.88486;-44081.35322;70446.28415;173145.54009;-101421.43850
77;-986890.00000;469370.28905;-43435.17847;71765.69239;176390.52023;-100359.93312
78;-999587.75000;481310.73296;-42789.00372;73085.10064;179635.50038;-99298.42773
79;-1012285.50000;493299.46340;-42142.82898;74404.50889;182880.48052;-98236.92235
80;-1024983.25000;505327.34021;-41496.65423;75723.91713;186125.46067;-97175.41697
81;-1037681.00000;517384.84437;-40850.47948;77043.32538;189370.44081;-96113.91159
82;-1050378.75000;529462.08811;-40204.30473;78362.73363;192615.42096;-95052.40620
83;-1063076.50000;541548.82737;-39558.12998;79682.14187;195860.40110;-93990.90082
84;-1075774.25000;553634.47666;-38911.95524;81001.55012;199105.38125;-92929.39544
85;-1088472.00000;565708.12629;-38265.78049;82320.95836;202350.36139;-91867.89005
86;-1101169.75000;577758.56225;-37619.60574;83640.36661;205595.34154;-90806.38467
