Metric Name;Metric Value
T15Year;2031
T15CO2;443.01798
T15ForestSize;41084406.09374
T20Year;2050
T20CO2;483.01399
T20ForestSize;43294156.31394
ForestSize2050;43446298.14323
CO2Concentration2050;484.47893
Temperature2050;2.01752
ForestSize2100;56946601.20185
CO2Concentration2100;443.18120
Temperature2100;1.50495
