Metric Name;Metric Value
T15Year;2031
T15CO2;443.01633
T15ForestSize;41284157.05351
T20Year;2049
T20CO2;483.01006
T20ForestSize;43576107.02179
ForestSize2050;43820767.32981
CO2Concentration2050;485.64688
Temperature2050;2.03148
ForestSize2100;56984172.97565
CO2Concentration2100;461.56288
Temperature2100;1.73898
