Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240468.15840;415.44464;40511962.83927;1.12804
2022;3260447.42067;418.00608;40655737.47434;1.16362
2023;3282108.20042;420.78310;40804017.95894;1.20196
2024;3303601.75827;423.53869;40955598.48772;1.23975
2025;3324921.74096;426.27202;41110766.00715;1.27699
2026;3346063.25530;428.98247;41269342.41827;1.31369
2027;3367015.63605;431.66867;41438230.10935;1.34982
2028;3387771.64672;434.32970;41609245.94481;1.38540
2029;3408323.72215;436.96458;41785406.09755;1.42040
2030;3428663.54412;439.57225;41966346.62169;1.45484
2031;3448783.13811;442.15168;42148369.77656;1.48871
2032;3468673.11480;444.70168;42341720.70666;1.52199
2033;3488323.65735;447.22098;42536630.97030;1.55468
2034;3507725.41915;449.70839;42737871.82221;1.58678
2035;3526868.24554;452.16260;42943347.25756;1.61827
2036;3545742.52510;454.58238;43149590.72509;1.64915
2037;3564335.44369;456.96608;43377190.55328;1.67941
2038;3582633.77188;459.31202;43605702.10641;1.70904
2039;3600626.21122;461.61875;43841512.73431;1.73802
2040;3618301.01369;463.88475;44078544.37342;1.76635
2041;3635646.64598;466.10854;44319163.96160;1.79401
2042;3652648.80112;468.28831;44575413.36028;1.82100
2043;3669292.62573;470.42213;44836158.19422;1.84730
2044;3685564.52080;472.50827;45102584.97570;1.87289
2045;3701451.16704;474.54502;45369495.69912;1.89776
2046;3716938.53824;476.53058;45644270.98533;1.92191
2047;3732009.93976;478.46281;45933186.67004;1.94531
2048;3746648.79624;480.33959;46227605.34683;1.96795
2049;3760839.92577;482.15896;46525735.55037;1.98980
2050;3774568.25909;483.91901;46827000.51384;2.01087
2051;3787819.18765;485.61784;47127708.49658;2.03113
2052;3800574.05619;487.25308;47454892.09757;2.05056
2053;3812813.42334;488.82223;47785337.07121;2.06914
2054;3824522.22066;490.32336;48115191.79634;2.08687
2055;3835685.55565;491.75456;48447105.06791;2.10371
2056;3846286.89581;493.11370;48788381.50537;2.11966
2057;3856307.27485;494.39837;49147390.80119;2.13469
2058;3865728.35528;495.60620;49513115.01106;2.14879
2059;3874536.21735;496.73541;49871612.88029;2.16194
2060;3882717.72123;497.78432;50234559.79033;2.17413
2061;3890257.65758;498.75098;50605949.77841;2.18533
2062;3897138.37399;499.63312;51000493.65147;2.19554
2063;3903261.35848;500.41812;51399773.07334;2.20461
2064;3908655.75098;501.10971;51790582.04905;2.21258
2065;3913312.13096;501.70668;52183426.28874;2.21946
2066;3917220.54087;502.20776;52578853.48945;2.22522
2067;3920334.04349;502.60693;53014817.82021;2.22981
2068;3922655.85051;502.90460;53448502.65251;2.23322
2069;3924182.50403;503.10032;53878511.71145;2.23547
2070;3924910.68492;503.19368;54317515.87967;2.23654
2071;3924840.14257;503.18463;54747289.21483;2.23644
2072;3923968.69194;503.07291;55212032.56852;2.23516
2073;3922295.05442;502.85834;55676103.05250;2.23269
2074;3919827.72548;502.54202;56132172.11847;2.22906
2075;3916576.40183;502.12518;56595775.47355;2.22428
2076;3912554.46407;501.60955;57045672.26447;2.21835
2077;3907846.83260;501.00600;57544450.27899;2.21141
2078;3902344.74505;500.30061;58035764.60719;2.20328
2079;3896110.67797;499.50137;58528261.38972;2.19406
2080;3889167.96306;498.61128;59019042.88404;2.18378
2081;3881648.81748;497.64728;59469812.87233;2.17262
2082;3873745.94728;496.63410;60002112.07497;2.16088
2083;3865233.26828;495.54273;60518665.42879;2.14819
2084;3856037.21337;494.36375;61033084.81318;2.13446
2085;3846261.55446;493.11046;61540840.19165;2.11983
2086;3836015.18676;491.79682;61978449.37120;2.10446
2087;3825471.83867;490.44511;62537796.21452;2.08860
2088;3814433.08719;489.02988;63079871.83349;2.07195
2089;3802915.22016;487.55323;63612746.34866;2.05452
2090;3790958.27741;486.02029;64141537.48153;2.03638
2091;3778560.89746;484.43088;64659018.73738;2.01751
2092;3765872.97333;482.80423;65246946.90937;1.99813
2093;3752760.54759;481.12315;65805143.17474;1.97804
2094;3739237.89301;479.38947;66367650.80539;1.95724
2095;3725338.16954;477.60746;66906144.38545;1.93579
2096;3711116.51571;475.78417;67431210.87789;1.91376
2097;3696666.24501;473.93157;68023789.79032;1.89129
2098;3681807.16681;472.02656;68585181.56904;1.86809
2099;3666589.88652;470.07563;69190887.69121;1.84424
2100;3651006.57143;468.07777;69744064.11707;1.81972
2101;3635120.64223;466.04111;70281048.54078;1.79461
