Country ID;Net Zero 1.5;CO2 Emissions 1.5;Forest Contrib 1.5;Net Zero 2.0;CO2 Emissions 2.0;Forest Contrib 2.0;Net Zero 2050;CO2 Emissions 2050;Forest Contrib 2050;Forest Area 2050;Net Zero 2100;CO2 Emissions 2100;Forest Contrib 2100;Forest Area 2100;Reforestation Count;Reduce Emission Count;Buy Offset Count;Do Nothing Count;NDC Achieved Count;NDC Failed Count;Total Reforestation;Total Emission Reduction;Total Carbon Offset Bought;Total Carbon Offset Sold;Agriculture Count;Land Usage Count;Waste Count;Buildings Count;Industry Count;Transport Count;Manufacture Count;Eletricity and Heat Reduction;Fugitive Count;Other Fuels Count;Bunker Fuels Count;Agriculture Reduction;Land Usage Reduction;Reduction;Buildings Reduction;Industry Reduction;Transport Reduction;Manufacture Reduction;Eletricity and Heat Reduction;Fugitive Reduction;Other Fuels Reduction;Bunker Fuels Reduction
Albania;75.21125;117.78432;-4.93291;159.87141;250.55020;-8.28368;160.70420;251.85604;-8.31664;7883.55836;394.50044;618.33309;-17.56585;7874.30915;0;0;20;62;15;1;0.00000;0.00000;24.55849;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Algeria;3241.76667;3511.00043;92092.49037;5906.91724;7476.44713;311306.76597;5925.98764;7515.44974;313954.34408;333514.34408;2468.18872;18461.37326;1460768.33213;1480328.33213;82;0;0;0;4;12;1488675.36971;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Andorra;0.77396;1.63745;0.00000;1.67992;3.51953;0.00000;1.68884;3.53804;0.00000;160.00000;4.18958;8.73318;0.00000;160.00000;0;0;17;65;16;0;0.00000;0.00000;0.34637;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Angola;-1953.42052;1704.42678;-5135.27309;-4432.13170;3579.22359;48682.55541;-4458.26498;3597.66337;49332.54458;743159.44458;-13660.16759;8772.71277;274573.25598;968400.15598;42;0;9;31;8;8;126371.07352;0.00000;181.02458;379.09187;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Antigua and Barbuda;21.39752;21.82474;-10.60914;46.02879;46.87050;-22.51014;46.27141;47.11684;-22.62720;61.87280;114.64052;116.25128;-55.47785;29.02215;0;0;17;65;16;0;0.00000;0.00000;4.60793;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Argentina;3628.82911;5345.48985;90314.28172;6623.73041;11308.42965;317600.16729;6645.78110;11367.07884;320345.23092;611315.23092;620.73276;24707.54181;1503807.70313;1794777.70313;63;19;0;0;0;16;1027545.45892;653.79712;0.00000;0.00000;13;6;4;4;5;7;3;10;4;1;0;254.40892;54.04642;29.92052;37.98992;43.28784;66.17581;24.81771;99.19972;37.62871;6.32157;0.00000
Armenia;115.44397;133.13490;-34.34340;249.40779;286.87385;-73.16610;250.72658;288.38596;-73.54795;3221.65205;621.74595;712.75548;-180.71123;3114.48877;0;0;17;65;1;15;0.00000;0.00000;28.30427;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Australia;381.46174;8053.70278;257063.61498;-1979.69721;17046.26930;846844.84009;-2022.13841;17134.71674;853967.97045;2184912.97045;-37425.02019;41572.77082;3885322.94057;5216267.94057;75;5;0;2;5;11;3437166.48499;332.48924;0.00000;330.97567;5;0;0;0;0;5;0;5;0;0;0;87.43030;0.00000;0.00000;0.00000;0.00000;72.80411;0.00000;172.25483;0.00000;0.00000;0.00000
Austria;719.20559;930.25125;587.27956;1430.63106;1884.06440;1251.07841;1436.55669;1892.39417;1257.60728;40069.50728;1693.84255;2839.87596;3089.90813;41901.80813;0;82;0;0;0;16;0.00000;144.49460;0.00000;0.00000;19;0;7;24;10;63;49;61;1;5;7;14.19340;0.00000;2.41249;16.40447;6.25073;45.71089;20.84880;34.79894;0.15355;1.25579;2.46556
Azerbaijan;639.03480;702.05299;1821.10960;1368.17176;1514.42712;3908.96437;1375.28001;1522.41732;3929.49971;14708.36971;3321.48419;3764.83432;9692.65839;20471.52839;0;0;21;61;15;1;0.00000;0.00000;149.99857;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
