Year;BRA;COD;AGO;TZA;MOZ;MMR
32;-184519.93642;59936.24842;38794.35993;-30468.52737;-24628.46355;-92707.20000
33;-183631.13856;65822.17697;42200.17835;-28943.30381;-25163.61975;-95604.30000
34;-182742.34070;71844.28365;45684.79453;-27418.08025;-25698.77595;-98501.40000
35;-181853.54284;78004.47906;49249.31401;-25892.85669;-26233.93215;-101398.50000
36;-180964.74498;84304.62310;52894.81300;-24367.63313;-26769.08835;-104295.60000
37;-180075.94713;90746.51886;56622.33485;-22842.40957;-27304.24454;-107192.70000
38;-179187.14927;97331.90624;60432.88631;-21317.18601;-27839.40074;-103681.07429
39;-178298.35141;104062.45529;64327.43374;-19791.96245;-28374.55694;-103373.81144
40;-177409.55355;110939.75914;68306.89899;-18266.73889;-28909.71314;-103066.54859
41;-176520.75570;117965.32674;72372.15519;-16741.51533;-29444.86934;-102759.28574
42;-175631.95784;125140.57522;76524.02235;-15216.29177;-29980.02554;-98845.46787
43;-174743.15998;132466.82193;80763.26273;-13691.06821;-30515.18173;-96734.92751
44;-173854.36212;139945.27617;85090.57608;-12165.84465;-31050.33793;-94624.38715
45;-172965.56426;147577.03063;89506.59467;-10640.62109;-31585.49413;-92513.84680
46;-172076.76641;155363.05252;94011.87817;-9115.39753;-32120.65033;-90403.30644
47;-171187.96855;163304.17432;98606.90827;-7590.17397;-32655.80653;-88292.76608
48;-170299.17069;171401.08436;103112.74628;-6064.95041;-33190.96273;-86182.22572
49;-169410.37283;179654.31698;107618.58429;-4539.72685;-33726.11892;-84071.68536
50;-168521.57497;188064.24253;112124.42230;-3014.50329;-34261.27512;-81961.14500
51;-167632.77712;196631.05703;116630.26031;-1489.27973;-34796.43132;-79850.60464
52;-166743.97926;205354.77161;121136.09831;35.94383;-35331.58752;-77740.06429
53;-165855.18140;214235.20175;125641.93632;1561.16739;-35866.74372;-75629.52393
54;-164966.38354;223271.95627;130147.77433;3086.39095;-36401.89991;-73518.98357
55;-164077.58569;232464.42620;134653.61234;4611.61451;-36937.05611;-71408.44321
56;-163188.78783;241811.77345;139159.45035;6136.83807;-37472.21231;-69297.90285
57;-162299.98997;251312.91943;143665.28835;7662.06163;-38007.36851;-67187.36249
58;-161411.19211;260966.53356;148171.12636;9187.28519;-38542.52471;-65076.82213
59;-160522.39425;270771.02172;152676.96437;10712.50875;-39077.68091;-62966.28178
60;-159633.59640;280724.51483;157182.80238;12237.73231;-39612.83710;-60855.74142
61;-158744.79854;290824.85734;161688.64039;13762.95587;-40147.99330;-58745.20106
62;-157856.00068;301069.59597;166194.47839;15288.17943;-40683.14950;-56634.66070
63;-156967.20282;311455.96857;170700.31640;16813.40299;-41218.30570;-54524.12034
64;-156078.40496;321980.89328;175206.15441;18338.62655;-41753.46190;-52413.57998
65;-155189.60711;332640.95793;179711.99242;19863.85012;-42288.61810;-50303.03963
66;-154300.80925;343432.40991;184217.83043;21389.07368;-42823.77429;-48192.49927
67;-153412.01139;354351.14648;188723.66843;22914.29724;-43358.93049;-46081.95891
68;-152523.21353;365392.70569;193229.50644;24439.52080;-43894.08669;-43971.41855
69;-151634.41568;376552.25785;197735.34445;25964.74436;-44429.24289;-41860.87819
70;-150745.61782;387824.59789;202241.18246;27489.96792;-44964.39909;-39750.33783
71;-149856.81996;399204.13846;206747.02047;29015.19148;-45499.55529;-37639.79747
72;-148968.02210;410684.90408;211252.85847;30540.41504;-46034.71148;-35529.25712
73;-148079.22424;422260.52623;215758.69648;32065.63860;-46569.86768;-33418.71676
74;-147190.42639;433924.23980;220264.53449;33590.86216;-47105.02388;-31308.17640
75;-146301.62853;445668.88068;224770.37250;35116.08572;-47640.18008;-29197.63604
76;-145412.83067;457486.88486;229276.21051;36641.30928;-48175.33628;-27087.09568
77;-144524.03281;469370.28905;233782.04851;38166.53284;-37111.48260;-24976.55532
78;-143635.23496;481310.73296;238287.88652;39691.75640;-31847.13386;-22866.01496
79;-142746.43710;493299.46340;242793.72453;41216.97996;-26582.78512;-20755.47461
80;-141857.63924;505231.54943;247299.56254;42742.20352;-21318.43638;-18644.93425
81;-140968.84138;517163.63547;251805.40055;44267.42708;-16054.08764;-16534.39389
82;-140080.04352;529095.72151;256311.23855;45792.65064;-10789.73890;-14423.85353
83;-139191.24567;541027.80755;260817.07656;47317.87420;-5525.39016;-12313.31317
84;-138302.44781;552959.89358;265322.91457;48843.09776;-261.04143;-10202.77281
85;-137413.64995;564891.97962;269828.75258;50368.32132;5003.30731;-8092.23246
86;-136524.85209;576824.06566;274334.59059;51893.54488;10267.65605;-5981.69210
