Year;BRA;COD;AGO;TZA;MOZ;MMR
34;-367922.46895;71844.28365;45684.79453;30336.02983;40928.07054;28146.57924
35;-362379.14869;78004.47906;49249.31401;32946.73514;43495.13907;29786.98179
36;-356835.82843;84304.62310;52894.81300;35616.75101;46120.52681;31427.38433
37;-351292.50817;90746.51886;56622.33485;38346.84159;48804.98514;33067.78688
38;-345749.18790;97331.90624;60432.88631;41137.74426;51549.23911;34708.18943
39;-340205.86764;104062.45529;64327.43374;43990.16678;54353.98465;36348.59198
40;-334662.54738;110939.75914;68306.89899;46904.78433;57219.88567;37988.99453
41;-329119.22712;117965.32674;72372.15519;49882.23641;60147.57096;39629.39708
42;-323575.90686;125140.57522;76524.02235;52923.12360;63137.63107;41269.79963
43;-318032.58660;132466.82193;80763.26273;56028.00419;66190.61496;42910.20218
44;-312489.26633;139945.27617;85090.57608;59197.39069;69307.02657;44550.60472
45;-306945.94607;147577.03063;89506.59467;62431.74619;72487.32126;46191.00727
46;-301402.62581;155363.05252;94011.87817;65731.48059;75731.90206;47831.40982
47;-295859.30555;163304.17432;98606.90827;69096.94669;79041.11589;49471.81237
48;-290315.98529;171401.08436;103112.74628;72528.43622;82286.09603;51112.21492
49;-284772.66502;179654.31698;107618.58429;75894.25124;85531.07618;52752.61747
50;-279229.34476;188064.24253;112124.42230;79260.06627;88776.05632;54393.02002
51;-273686.02450;196631.05703;116630.26031;82625.88129;92021.03647;56033.42256
52;-268142.70424;205354.77161;121136.09831;85991.69632;95266.01661;57673.82511
53;-262599.38398;214235.20175;125641.93632;89357.51134;98510.99676;59314.22766
54;-257056.06371;223271.95627;130147.77433;92723.32637;101755.97690;60954.63021
55;-251512.74345;232464.42620;134653.61234;96089.14140;105000.95705;62595.03276
56;-245969.42319;241811.77345;139159.45035;99454.95642;108245.93719;64235.43531
57;-240426.10293;251312.91943;143665.28835;102820.77145;111490.91734;65875.83786
58;-234882.78267;260966.53356;148171.12636;106186.58647;114735.89748;67516.24041
59;-229339.46241;270771.02172;152676.96437;109552.40150;117980.87763;69156.64295
60;-223796.14214;280724.51483;157182.80238;112918.21653;121225.85777;70797.04550
61;-218252.82188;290824.85734;161688.64039;116284.03155;124470.83792;72437.44805
62;-212709.50162;301069.59597;166194.47839;119649.84658;127715.81806;74077.85060
63;-207166.18136;311455.96857;170700.31640;123015.66160;130960.79821;75718.25315
64;-201622.86110;321980.89328;175206.15441;126381.47663;134205.77835;77358.65570
65;-196079.54083;332640.95793;179711.99242;129747.29166;137450.75850;78999.05825
66;-190536.22057;343432.40991;184217.83043;133113.10668;140695.73864;80639.46080
67;-184992.90031;354351.14648;188723.66843;136478.92171;143940.71878;82279.86334
68;-179449.58005;365392.70569;193229.50644;139844.73673;147185.69893;83920.26589
69;-173906.25979;376552.25785;197735.34445;143210.55176;150430.67907;85560.66844
70;-168362.93953;387824.59789;202241.18246;146576.36679;153675.65922;87201.07099
71;-162819.61926;399204.13846;206747.02047;149942.18181;156920.63936;88841.47354
72;-157276.29900;410684.90408;211252.85847;153307.99684;160165.61951;90481.87609
73;-151732.97874;422260.52623;215758.69648;156673.81186;163410.59965;92122.27864
74;-146189.65848;433924.23980;220264.53449;160039.62689;166655.57980;93762.68118
75;-140646.33822;445668.88068;224770.37250;163405.44192;169900.55994;95403.08373
76;-135103.01795;457486.88486;229276.21051;166771.25694;173145.54009;97043.48628
77;-129559.69769;469370.28905;233782.04851;170137.07197;176390.52023;98683.88883
78;-124016.37743;481310.73296;238287.88652;173502.88699;179635.50038;100324.29138
79;-118473.05717;493299.46340;242793.72453;176868.70202;182880.48052;101964.69393
80;-112929.73691;505327.34021;247299.56254;180234.51704;186125.46067;103605.09648
81;-107386.41665;517384.84437;251805.40055;183600.33207;189370.44081;105245.49903
82;-101843.09638;529462.08811;256311.23855;186966.14710;192615.42096;106885.90157
83;-96299.77612;541548.82737;260817.07656;190331.96212;195860.40110;108526.30412
84;-90756.45586;553634.47666;265322.91457;193697.77715;199105.38125;110166.70667
85;-85213.13560;565708.12629;269828.75258;197063.59217;202350.36139;111807.10922
86;-79669.81534;577758.56225;274334.59059;200429.40720;205595.34154;113447.51177
