Metric Name;Metric Value
T15Year;2031
T15CO2;443.01609
T15ForestSize;42015436.58526
T20Year;2050
T20CO2;483.01367
T20ForestSize;46227960.68407
ForestSize2050;46469304.98936
CO2Concentration2050;484.34606
Temperature2050;2.01593
ForestSize2100;67924448.70626
CO2Concentration2100;448.11746
Temperature2100;1.56865
