Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240429.36682;415.43966;40428104.39696;1.12797
2022;3260395.86246;417.99947;40488377.78547;1.16353
2023;3282026.80112;420.77267;40551462.76767;1.20181
2024;3303486.19669;423.52387;40616242.84203;1.23955
2025;3324766.40292;426.25210;40682968.13239;1.27672
2026;3345859.73441;428.95638;40749415.61265;1.31333
2027;3366756.86605;431.63550;40825461.36425;1.34937
2028;3387447.96985;434.28820;40901880.25004;1.38484
2029;3407923.55008;436.91328;40981559.97031;1.41972
2030;3428168.98797;439.50884;41062913.10145;1.45401
2031;3448176.98729;442.07397;41142807.87340;1.48769
2032;3467936.29131;444.60722;41231435.58814;1.52076
2033;3487435.10710;447.10707;41318973.56460;1.55320
2034;3506661.99983;449.57205;41410138.47111;1.58502
2035;3525604.61123;452.00059;41502779.42320;1.61619
2036;3544251.00794;454.39115;41593374.75505;1.64671
2037;3562587.10078;456.74194;41695369.56135;1.67657
2038;3580598.27268;459.05106;41795291.71443;1.70574
2039;3598270.53162;461.31673;41899592.19878;1.73422
2040;3615588.84310;463.53703;42001839.14596;1.76200
2041;3632538.91768;465.71012;42105019.95805;1.78905
2042;3649103.29907;467.83376;42220623.42663;1.81537
2043;3665263.94048;469.90563;42337459.38698;1.84093
2044;3681003.92507;471.92358;42456658.98440;1.86571
2045;3696306.49427;473.88545;42572969.37811;1.88970
2046;3711153.97942;475.78897;42694238.15356;1.91288
2047;3725526.01799;477.63154;42825642.05456;1.93523
2048;3739402.29962;479.41055;42959309.87601;1.95672
2049;3752763.67488;481.12355;43093406.43454;1.97734
2050;3765591.00642;482.76808;43227388.14577;1.99707
2051;3777865.10699;484.34168;43360086.63452;2.01588
2052;3789544.04905;485.83898;43507086.16796;2.03372
2053;3800614.37010;487.25825;43656818.42297;2.05057
2054;3811055.83781;488.59690;43802568.11296;2.06643
2055;3820848.79098;489.85241;43947367.35349;2.08126
2056;3829971.96350;491.02205;44098001.83596;2.09504
2057;3838401.88156;492.10281;44262253.70420;2.10774
2058;3846104.79919;493.09036;44428901.15506;2.11932
2059;3853064.76468;493.98266;44584151.18434;2.12976
2060;3859265.45298;494.77762;44742181.72711;2.13905
2061;3864687.36226;495.47274;44903460.55156;2.14716
2062;3869309.45393;496.06531;45082293.87679;2.15406
2063;3873112.04334;496.55283;45262717.46985;2.15973
2064;3876063.95333;496.93128;45430167.04044;2.16413
2065;3878162.36625;497.20030;45595926.89194;2.16725
2066;3879236.82617;497.33805;45755453.35957;2.16885
2067;3879350.57413;497.35264;45944039.81960;2.16902
2068;3878490.30917;497.24235;46129515.20470;2.16774
2069;3876651.57785;497.00661;46306154.80652;2.16500
2070;3873831.60248;496.64508;46486649.60904;2.16081
2071;3870032.31559;496.15799;46648196.31124;2.15515
2072;3865253.88815;495.54537;46844303.79278;2.14802
2073;3859497.62990;494.80739;47034706.68386;2.13943
2074;3852776.43353;493.94570;47212129.04429;2.12938
2075;3845107.83486;492.96254;47401210.58346;2.11789
2076;3836504.14938;491.85951;47582894.34134;2.10498
2077;3827089.08183;490.65245;47793445.32369;2.09082
2078;3816716.73575;489.32266;47991855.46135;2.07518
2079;3805476.46149;487.88160;48186480.31437;2.05818
2080;3793402.76230;486.33369;48374848.76957;2.03987
2081;3780674.68815;484.70188;48558871.71615;2.02051
2082;3767568.25809;483.02157;48779336.04569;2.00050
2083;3753776.51180;481.25340;48979919.10762;1.97938
2084;3739324.47498;479.40057;49172943.93099;1.95716
2085;3724292.42553;477.47339;49371838.19230;1.93396
2086;3708807.46435;475.48814;49561788.87645;1.90997
2087;3693102.58881;473.47469;49789572.09308;1.88553
2088;3676941.32659;471.40273;49990316.33123;1.86028
2089;3660343.22829;469.27477;50183103.95364;1.83423
2090;3643354.82981;467.09677;50379818.36412;1.80745
2091;3626052.13794;464.87848;50577839.18948;1.78004
2092;3608610.01879;462.64231;50811290.90248;1.75228
2093;3590863.89649;460.36717;51016365.44810;1.72390
2094;3572824.59439;458.05444;51227568.18532;1.69491
2095;3554519.17154;455.70759;51432683.69603;1.66534
2096;3535994.58509;453.33264;51640647.73464;1.63527
2097;3517365.18545;450.94425;51874213.17952;1.60487
2098;3498527.34770;448.52915;52076521.94555;1.57396
2099;3479488.80982;446.08831;52288969.66555;1.54256
2100;3460265.84654;443.62383;52493572.51429;1.51067
2101;3440887.87348;441.13947;52701870.06591;1.47836
