Metric Name;Metric Value
T15Year;2031
T15CO2;443.01693
T15ForestSize;39877528.80710
T20Year;2049
T20CO2;483.01049
T20ForestSize;39100357.42163
ForestSize2050;39035851.99927
CO2Concentration2050;485.57611
Temperature2050;2.03063
ForestSize2100;37179517.54558
CO2Concentration2100;456.80963
Temperature2100;1.67927
