Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240425.26073;415.43914;40325997.15681;1.12796
2022;3260420.47818;418.00263;40281972.92270;1.16357
2023;3282094.34249;420.78133;40238193.34326;1.20193
2024;3303617.57773;423.54072;40193647.24001;1.23978
2025;3324982.40014;426.27979;40149223.50700;1.27710
2026;3346180.04251;428.99744;40104553.90417;1.31389
2027;3367201.51233;431.69250;40063032.25299;1.35014
2028;3388037.30095;434.36376;40019992.01032;1.38585
2029;3408678.06135;437.01001;39976951.76766;1.42101
2030;3429113.68807;439.62996;39933911.52499;1.45561
2031;3449333.58616;442.22225;39890871.28233;1.48963
2032;3469326.65522;444.78547;39847831.03966;1.52308
2033;3489081.27408;447.31811;39804790.79700;1.55594
2034;3508585.28610;449.81863;39761750.55433;1.58820
2035;3527825.98539;452.28538;39718710.31167;1.61985
2036;3546790.10420;454.71668;39675670.06900;1.65087
2037;3565463.80165;457.11074;39632629.82634;1.68125
2038;3583832.65416;459.46572;39589589.58367;1.71098
2039;3601881.64784;461.77970;39546549.34101;1.74005
2040;3619595.17324;464.05066;39503509.09834;1.76843
2041;3636957.02280;466.27654;39460468.85567;1.79611
2042;3653950.39142;468.45518;39417428.61301;1.82307
2043;3670557.88064;470.58434;39374388.37034;1.84930
2044;3686761.50687;472.66173;39331348.12768;1.87477
2045;3702542.71422;474.68496;39288307.88501;1.89948
2046;3717882.25142;476.65157;39246250.89247;1.92338
2047;3732760.24983;478.55901;39204339.52481;1.94648
2048;3747156.56569;480.40469;39162428.15714;1.96873
2049;3761050.59525;482.18597;39120516.78948;1.99013
2050;3774421.31662;483.90017;39078605.42181;2.01065
2051;3787247.34317;485.54453;39036694.05415;2.03026
2052;3799506.98611;487.11628;38994782.68648;2.04894
2053;3811178.32687;488.61261;38952871.31881;2.06666
2054;3822239.30002;490.03068;38910959.95115;2.08341
2055;3832667.64672;491.36765;38869972.58348;2.09916
2056;3842441.11392;492.62066;38829061.21582;2.11387
2057;3851537.80726;493.78690;38788149.84815;2.12754
2058;3859936.13545;494.86361;38747238.48049;2.14012
2059;3867614.89622;495.84806;38706949.75345;2.15160
2060;3874553.27057;496.73760;38667160.26078;2.16195
2061;3880731.45193;497.52967;38627370.76812;2.17115
2062;3886130.62522;498.22188;38587581.27545;2.17918
2063;3890733.11997;498.81194;38547830.30939;2.18602
2064;3894522.61030;499.29777;38508098.14797;2.19164
2065;3897484.35125;499.67748;38468366.29874;2.19603
2066;3899605.38926;499.94941;38428634.69983;2.19917
2067;3900874.78863;500.11215;38388903.10091;2.20104
2068;3901283.86123;500.16460;38349171.50200;2.20165
2069;3900826.39524;500.10595;38309439.90308;2.20097
2070;3899498.87900;499.93575;38269708.30416;2.19901
2071;3897300.71527;499.65394;38229976.70525;2.19576
2072;3894234.41326;499.26082;38190518.30198;2.19122
2073;3890305.45273;498.75711;38152342.78432;2.18539
2074;3885522.89016;498.14396;38114430.18665;2.17830
2075;3879899.44995;497.42301;38076674.66899;2.16995
2076;3873451.59802;496.59636;38038919.15132;2.16036
2077;3866301.71954;495.67971;38001298.52933;2.14970
2078;3858311.54566;494.65533;37964947.18257;2.13778
2079;3849563.46224;493.53378;37930397.55866;2.12469
2080;3840088.32601;492.31902;37895847.93474;2.11049
2081;3830055.34816;491.03274;37861298.31083;2.09541
2082;3819734.05047;489.70949;37826748.68691;2.07986
2083;3808833.22454;488.31195;37792347.06300;2.06339
2084;3797378.11230;486.84335;37758297.43908;2.04604
2085;3785442.10494;485.31309;37724247.81517;2.02790
2086;3773144.67751;483.73650;37690198.19125;2.00915
2087;3760723.44966;482.14403;37656148.56734;1.99015
2088;3747949.50924;480.50635;37622098.94342;1.97055
2089;3734834.99460;478.82500;37588049.31951;1.95036
2090;3721422.14060;477.10540;37553999.69559;1.92964
2091;3707782.30570;475.35671;37519950.07168;1.90848
2092;3694089.89648;473.60127;37485900.44777;1.88717
2093;3680189.30896;471.81914;37451850.82385;1.86546
2094;3666086.94625;470.01115;37417801.19994;1.84335
2095;3651807.85265;468.18049;37383751.57602;1.82087
2096;3637395.19871;466.33272;37349706.19921;1.79809
2097;3622964.60088;464.48264;37315660.96279;1.77520
2098;3608416.02977;462.61744;37281680.19638;1.75203
2099;3593752.94364;460.73756;37248402.45996;1.72858
2100;3578990.32695;458.84491;37215124.72355;1.70487
2101;3564154.46658;456.94288;37181846.98713;1.68095
