Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240428.82282;415.43959;40382070.35641;1.12797
2022;3260409.62911;418.00123;40395434.53966;1.16355
2023;3282063.60609;420.77739;40410568.77473;1.20188
2024;3303556.89700;423.53294;40426406.33774;1.23967
2025;3324881.88996;426.26691;40443174.59839;1.27692
2026;3346030.92674;428.97832;40458627.48330;1.31363
2027;3366996.84923;431.66626;40497444.14960;1.34979
2028;3387765.33427;434.32889;40535649.77146;1.38538
2029;3408327.28991;436.96504;40576200.27975;1.42041
2030;3428667.64023;439.57277;40616636.50057;1.45485
2031;3448779.47651;442.15121;40655126.68244;1.48870
2032;3468651.44955;444.69890;40701851.79359;1.52195
2033;3488271.66585;447.21432;40746978.74308;1.55459
2034;3507628.58167;449.69597;40795213.72271;1.58662
2035;3526709.72121;452.14227;40844395.31525;1.61801
2036;3545499.63705;454.55124;40890421.83813;1.64876
2037;3563985.80895;456.92126;40947001.24610;1.67885
2038;3582153.47610;459.25045;41000645.06627;1.70826
2039;3599988.49108;461.53699;41057787.92853;1.73699
2040;3617476.10871;463.77899;41112221.08893;1.76503
2041;3634564.72674;465.96984;41164875.87953;1.79229
2042;3651253.92121;468.10948;41228154.33572;1.81879
2043;3667524.77162;470.19548;41290834.99875;1.84450
2044;3683359.44827;472.22557;41354017.95687;1.86942
2045;3698740.24141;474.19747;41412419.61057;1.89352
2046;3713648.49438;476.10878;41473857.15003;1.91678
2047;3728062.82159;477.95677;41543477.35611;1.93918
2048;3741961.85695;479.73870;41613379.56607;1.96069
2049;3755325.36558;481.45197;41681699.72121;1.98130
2050;3768133.09848;483.09399;41747866.02518;2.00098
2051;3780364.73480;484.66215;41810682.63982;2.01971
2052;3791997.23998;486.15349;41885987.00324;2.03747
2053;3803006.67135;487.56496;41962048.79743;2.05422
2054;3813371.98889;488.89384;42032129.74637;2.06995
2055;3823072.72696;490.13753;42099240.03453;2.08463
2056;3832086.82495;491.29318;42170144.58123;2.09824
2057;3840390.03170;492.35770;42252606.02236;2.11074
2058;3847958.84198;493.32806;42336089.56467;2.12212
2059;3854774.23956;494.20183;42406608.36109;2.13234
2060;3860817.79355;494.97664;42478244.62485;2.14139
2061;3866069.45940;495.64993;42551334.30741;2.14924
2062;3870507.73410;496.21894;42640155.03603;2.15586
2063;3874112.52836;496.68109;42728787.64344;2.16124
2064;3876869.98714;497.03461;42803490.81187;2.16534
2065;3878768.29586;497.27799;42875132.87521;2.16817
2066;3879795.57727;497.40969;42943980.65179;2.16970
2067;3879937.05610;497.42783;43039523.30142;2.16991
2068;3879171.22689;497.32964;43129326.15926;2.16877
2069;3877499.04791;497.11526;43209939.05084;2.16628
2070;3874917.98810;496.78436;43294054.33987;2.16244
2071;3871426.88028;496.33678;43378358.14779;2.15724
2072;3867025.90366;495.77255;43477122.76754;2.15068
2073;3861719.44572;495.09224;43569833.11465;2.14276
2074;3855520.05391;494.29744;43649216.90498;2.13350
2075;3848441.54569;493.38994;43735956.34254;2.12290
2076;3840499.96409;492.37179;43818259.35529;2.11099
2077;3831814.52388;491.25827;43924426.80040;2.09794
2078;3822245.38051;490.03146;44018126.20695;2.08353
2079;3811878.11833;488.70232;44108112.60753;2.06788
2080;3800743.85664;487.27485;44202226.04940;2.05102
2081;3789012.63851;485.77085;44287137.76716;2.03321
2082;3776948.26195;484.22414;44397305.68849;2.01484
2083;3764259.08221;482.59732;44494954.40177;1.99545
2084;3750974.16421;480.89412;44584160.14154;1.97508
2085;3737167.77254;479.12407;44679235.31927;1.95384
2086;3722961.19482;477.30272;44760336.34864;1.93190
2087;3708588.02030;475.46000;44875839.41022;1.90963
2088;3693816.65755;473.56624;44973857.88187;1.88664
2089;3678664.11403;471.62360;45060628.98997;1.86297
2090;3663174.03738;469.63770;45151326.88614;1.83867
2091;3647417.19627;467.61759;45243331.19720;1.81385
2092;3631563.26428;465.58503;45363498.61984;1.78876
2093;3615455.88244;463.51998;45458922.76313;1.76317
2094;3599104.60651;461.42367;45560475.09802;1.73707
2095;3582534.59907;459.29931;45655940.20640;1.71050
2096;3565789.74209;457.15253;45754253.84268;1.68353
2097;3548976.32841;454.99697;45871892.87458;1.65632
2098;3531997.42684;452.82018;45968291.52431;1.62871
2099;3514853.50077;450.62224;46070479.05132;1.60070
2100;3497562.60773;448.40546;46172666.57832;1.57231
2101;3480152.56806;446.17341;46274854.10533;1.54358
