Metric Name;Metric Value
T15Year;2031
T15CO2;443.01606
T15ForestSize;43200511.67119
T20Year;2047
T20CO2;483.00151
T20ForestSize;49206936.59539
ForestSize2050;50618037.32837
CO2Concentration2050;489.50866
Temperature2050;2.07740
ForestSize2100;85307830.09980
CO2Concentration2100;506.49600
Temperature2100;2.27506
